jid,formation_energy_peratom,target,num_atoms
JVASP-134515,-0.25234,-0.25234,4
JVASP-134519,0.16441,0.16441,4
JVASP-134531,0.09881,0.09881,3
JVASP-134541,-1.07345,-1.07345,6
JVASP-134556,-1.15534,-1.15534,4
JVASP-134659,-0.67372,-0.67372,3
JVASP-134671,-0.93515,-0.93515,3
JVASP-134685,0.15489,0.15489,4
JVASP-134726,-2.66791,-2.66791,6
JVASP-134727,-2.57286,-2.57286,5
JVASP-134760,-0.85822,-0.85822,3
JVASP-134770,-1.22356,-1.22356,3
JVASP-134773,-1.54421,-1.54421,4
JVASP-134789,-0.28684,-0.28684,3
JVASP-134790,-0.36599,-0.36599,3
JVASP-134808,-2.31282,-2.31282,5
JVASP-134813,-1.8269,-1.8269,5
JVASP-134834,-1.19861,-1.19861,4
JVASP-134847,-3.28286,-3.28286,6
JVASP-134872,-1.21659,-1.21659,4
JVASP-134913,0.17617,0.17617,2
JVASP-134931,-1.4356,-1.4356,4
JVASP-134936,0.88816,0.88816,3
JVASP-134940,0.50898,0.50898,3
JVASP-134967,1.05158,1.05158,3
JVASP-134983,1.10259,1.10259,3
JVASP-134995,-1.38196,-1.38196,6
JVASP-135017,-0.62442,-0.62442,6
JVASP-135029,-2.18772,-2.18772,6
JVASP-135057,0.115,0.115,3
JVASP-135077,-0.70303,-0.70303,3
JVASP-135177,0.82284,0.82284,3
JVASP-135202,-0.36124,-0.36124,4
JVASP-135212,0.14246,0.14246,3
JVASP-135226,-0.32358,-0.32358,3
JVASP-135238,-1.06761,-1.06761,3
JVASP-135265,0.76627,0.76627,3
JVASP-135270,0.01227,0.01227,4
JVASP-135316,-1.51193,-1.51193,5
JVASP-135334,-0.87156,-0.87156,3
JVASP-135340,2.32119,2.32119,3
JVASP-135348,-0.46746,-0.46746,3
JVASP-135398,0.11176,0.11176,3
JVASP-135416,-0.50241,-0.50241,3
JVASP-135418,-0.42833,-0.42833,4
JVASP-135438,-1.60249,-1.60249,4
JVASP-135448,0.00917,0.00917,3
JVASP-135472,0.06938,0.06938,3
JVASP-135473,0.26987,0.26987,3
JVASP-135491,-0.81035,-0.81035,3
JVASP-135496,-0.82878,-0.82878,3
JVASP-135508,-1.97981,-1.97981,4
JVASP-135521,-0.77842,-0.77842,3
JVASP-135529,-0.11859,-0.11859,3
JVASP-135536,-0.14501,-0.14501,3
JVASP-135548,-0.28545,-0.28545,3
JVASP-135553,-0.81376,-0.81376,3
JVASP-135557,-0.51593,-0.51593,4
JVASP-135585,0.21579,0.21579,3
JVASP-135588,-0.38756,-0.38756,3
JVASP-135600,0.09519,0.09519,3
JVASP-135612,-3.02209,-3.02209,5
JVASP-135613,-0.46351,-0.46351,3
JVASP-135636,0.00529,0.00529,3
JVASP-135657,1.12093,1.12093,3
JVASP-135670,-1.8125,-1.8125,4
JVASP-135676,-0.70959,-0.70959,2
JVASP-135679,0.43778,0.43778,3
JVASP-135680,0.23996,0.23996,3
JVASP-135698,0.31998,0.31998,3
JVASP-135718,1.45048,1.45048,3
JVASP-135734,-0.62427,-0.62427,4
JVASP-135744,1.19039,1.19039,4
JVASP-135763,0.63647,0.63647,4
JVASP-135768,-0.44932,-0.44932,3
JVASP-135782,-1.3823,-1.3823,4
JVASP-135794,-0.72335,-0.72335,2
JVASP-135820,-0.30254,-0.30254,3
JVASP-135823,-1.1344,-1.1344,4
JVASP-135845,0.54966,0.54966,3
JVASP-135851,0.45549,0.45549,3
JVASP-135858,0.86441,0.86441,3
JVASP-135867,-0.25904,-0.25904,3
JVASP-135875,-1.47344,-1.47344,3
JVASP-135898,0.206,0.206,3
JVASP-135899,-0.05424,-0.05424,3
JVASP-135904,0.57311,0.57311,5
JVASP-135910,0.84673,0.84673,6
JVASP-135913,0.18549,0.18549,3
JVASP-135940,-0.24222,-0.24222,3
JVASP-135942,-0.06865,-0.06865,3
JVASP-135952,0.04376,0.04376,3
JVASP-135964,0.13692,0.13692,3
JVASP-135980,0.55948,0.55948,3
JVASP-135983,0.86197,0.86197,3
JVASP-135986,-0.48585,-0.48585,4
JVASP-136010,0.5259,0.5259,3
JVASP-136031,-0.15775,-0.15775,3
JVASP-136040,-0.75773,-0.75773,4
JVASP-136042,-2.13519,-2.13519,4
JVASP-136054,0.76685,0.76685,3
JVASP-136069,0.01978,0.01978,2
JVASP-136087,-1.34325,-1.34325,6
JVASP-136122,-1.66862,-1.66862,6
JVASP-136133,0.49206,0.49206,3
JVASP-136154,0.31937,0.31937,3
JVASP-136161,0.01419,0.01419,3
JVASP-136167,-0.44316,-0.44316,3
JVASP-136178,-0.12327,-0.12327,3
JVASP-136186,-0.06551,-0.06551,2
JVASP-136189,-0.20442,-0.20442,4
JVASP-136195,0.24593,0.24593,4
JVASP-136245,0.408,0.408,3
JVASP-136266,-0.94163,-0.94163,3
JVASP-136272,-1.32693,-1.32693,3
JVASP-136274,-1.16886,-1.16886,4
JVASP-136279,-1.84981,-1.84981,4
JVASP-136288,1.17374,1.17374,4
JVASP-136291,-0.55525,-0.55525,3
JVASP-136319,-1.15573,-1.15573,4
JVASP-136335,-1.28955,-1.28955,3
JVASP-136341,-1.34584,-1.34584,3
JVASP-136366,-0.51652,-0.51652,3
JVASP-136369,-1.17905,-1.17905,6
JVASP-136383,-2.08809,-2.08809,5
JVASP-136385,-0.86762,-0.86762,3
JVASP-136413,-0.24023,-0.24023,3
JVASP-136439,0.11857,0.11857,3
JVASP-136515,-0.28415,-0.28415,3
JVASP-136529,-0.72346,-0.72346,4
JVASP-136551,-0.76639,-0.76639,3
JVASP-136555,-2.43332,-2.43332,5
JVASP-136565,-1.5973,-1.5973,3
JVASP-136569,-2.46659,-2.46659,5
JVASP-136601,-2.09309,-2.09309,3
JVASP-136610,-1.12065,-1.12065,3
JVASP-136611,-2.64789,-2.64789,5
JVASP-136627,-2.58394,-2.58394,4
JVASP-136662,-0.85934,-0.85934,3
JVASP-136672,-0.71532,-0.71532,3
JVASP-136676,0.01621,0.01621,3
JVASP-136679,-1.23764,-1.23764,3
JVASP-136700,0.25633,0.25633,3
JVASP-136710,-0.60321,-0.60321,3
JVASP-136725,-1.40509,-1.40509,5
JVASP-136743,1.99619,1.99619,4
JVASP-136759,-0.03895,-0.03895,3
JVASP-136770,-1.51502,-1.51502,3
JVASP-136780,-2.1818,-2.1818,4
JVASP-136789,0.49874,0.49874,3
JVASP-136813,0.11171,0.11171,3
JVASP-136819,-0.06226,-0.06226,3
JVASP-136832,1.19086,1.19086,2
JVASP-136884,-0.20523,-0.20523,3
JVASP-136894,-0.05498,-0.05498,2
JVASP-136915,-1.05185,-1.05185,3
JVASP-136940,-0.22417,-0.22417,3
JVASP-136944,-0.23682,-0.23682,3
JVASP-136972,-0.53098,-0.53098,4
JVASP-136977,-0.37882,-0.37882,4
JVASP-136993,-0.12999,-0.12999,3
JVASP-136997,-0.44982,-0.44982,2
JVASP-137001,-0.27599,-0.27599,4
JVASP-137004,-0.09814,-0.09814,3
JVASP-137023,-1.26736,-1.26736,6
JVASP-137027,-0.1454,-0.1454,4
JVASP-137028,0.13196,0.13196,3
JVASP-137057,-0.76645,-0.76645,4
JVASP-137071,0.47062,0.47062,3
JVASP-137101,-0.28678,-0.28678,5
JVASP-137103,-0.67862,-0.67862,4
JVASP-137107,0.53208,0.53208,3
JVASP-137111,1.37896,1.37896,3
JVASP-137116,-1.84358,-1.84358,6
JVASP-137127,-1.93797,-1.93797,4
JVASP-137130,0.50155,0.50155,3
JVASP-137135,-0.30409,-0.30409,4
JVASP-137137,0.35816,0.35816,3
JVASP-137180,-0.88485,-0.88485,6
JVASP-137185,1.85401,1.85401,3
JVASP-137188,2.01891,2.01891,2
JVASP-137199,0.07514,0.07514,4
JVASP-137210,-0.43429,-0.43429,6
JVASP-137243,-0.10212,-0.10212,16
JVASP-137261,-2.88667,-2.88667,24
JVASP-137276,-2.19989,-2.19989,11
JVASP-137286,-1.8837,-1.8837,30
JVASP-137314,-1.61507,-1.61507,12
JVASP-137321,-1.79667,-1.79667,28
JVASP-137325,-1.54359,-1.54359,20
JVASP-137362,-1.77672,-1.77672,14
JVASP-137371,-2.09271,-2.09271,26
JVASP-137382,-1.78561,-1.78561,20
JVASP-137386,-2.34786,-2.34786,28
JVASP-137387,-1.91192,-1.91192,14
JVASP-13749,-3.31517,-3.31517,27
JVASP-137594,-2.05218,-2.05218,24
JVASP-137601,-0.84492,-0.84492,14
JVASP-137612,-2.33861,-2.33861,24
JVASP-137631,-0.4164,-0.4164,28
JVASP-137633,-2.9918,-2.9918,20
JVASP-137664,-1.1626,-1.1626,16
JVASP-137667,-2.8472,-2.8472,20
JVASP-137676,-0.41445,-0.41445,12
JVASP-137678,-2.94279,-2.94279,20
JVASP-137688,-0.33055,-0.33055,12
JVASP-137698,-1.41656,-1.41656,11
JVASP-13771,-0.51653,-0.51653,6
JVASP-137712,-2.28111,-2.28111,22
JVASP-137714,-2.85435,-2.85435,24
JVASP-137719,-1.57918,-1.57918,18
JVASP-137722,-2.10368,-2.10368,20
JVASP-137751,-2.38381,-2.38381,14
JVASP-137752,-2.20387,-2.20387,18
JVASP-137756,-2.66906,-2.66906,18
JVASP-137765,-2.43485,-2.43485,3
JVASP-137785,1.15911,1.15911,3
JVASP-137802,0.50354,0.50354,3
JVASP-137806,-0.69833,-0.69833,3
JVASP-137852,0.22622,0.22622,2
JVASP-137854,-0.28729,-0.28729,3
JVASP-137863,-0.92922,-0.92922,4
JVASP-137869,-1.15712,-1.15712,4
JVASP-137871,0.0055,0.0055,3
JVASP-137883,-0.35695,-0.35695,3
JVASP-137891,-1.18705,-1.18705,4
JVASP-137897,-2.53525,-2.53525,4
JVASP-137902,-0.68978,-0.68978,3
JVASP-137924,0.30448,0.30448,3
JVASP-137933,0.15615,0.15615,3
JVASP-137942,0.5176,0.5176,3
JVASP-137946,0.21092,0.21092,3
JVASP-137947,-0.49153,-0.49153,3
JVASP-137967,-0.22639,-0.22639,3
JVASP-137981,0.44229,0.44229,3
JVASP-137982,-0.06103,-0.06103,3
JVASP-137997,-1.96321,-1.96321,4
JVASP-138016,-0.35535,-0.35535,3
JVASP-138021,-0.49514,-0.49514,5
JVASP-13803,-0.25187,-0.25187,12
JVASP-138034,-1.69682,-1.69682,5
JVASP-138042,4.37537,4.37537,3
JVASP-138043,-0.62765,-0.62765,3
JVASP-138048,0.89617,0.89617,4
JVASP-138061,1.66687,1.66687,3
JVASP-138065,-1.97616,-1.97616,6
JVASP-138081,0.32447,0.32447,3
JVASP-138088,0.5105,0.5105,3
JVASP-138095,0.00488,0.00488,3
JVASP-138102,-0.68207,-0.68207,4
JVASP-138121,-0.23984,-0.23984,3
JVASP-138155,-0.42063,-0.42063,3
JVASP-13817,-1.30806,-1.30806,10
JVASP-138177,0.31842,0.31842,3
JVASP-138180,-0.04946,-0.04946,3
JVASP-138189,0.50073,0.50073,6
JVASP-138227,0.38084,0.38084,3
JVASP-138236,-0.06601,-0.06601,3
JVASP-138262,-0.29953,-0.29953,3
JVASP-138263,0.23705,0.23705,3
JVASP-138276,-0.09109,-0.09109,4
JVASP-138312,-0.8992,-0.8992,5
JVASP-138322,1.22754,1.22754,3
JVASP-138341,-0.82152,-0.82152,4
JVASP-138345,-0.21505,-0.21505,6
JVASP-138349,0.30979,0.30979,3
JVASP-138353,0.15304,0.15304,3
JVASP-138358,0.26389,0.26389,3
JVASP-138360,0.8654,0.8654,3
JVASP-138374,-0.72256,-0.72256,4
JVASP-138385,0.07849,0.07849,3
JVASP-138387,1.80519,1.80519,2
JVASP-138404,0.90381,0.90381,2
JVASP-138419,-0.66883,-0.66883,4
JVASP-138441,0.64942,0.64942,3
JVASP-138442,0.28628,0.28628,3
JVASP-138456,0.65127,0.65127,2
JVASP-138470,-0.77131,-0.77131,3
JVASP-138475,-1.66716,-1.66716,4
JVASP-138491,2.75093,2.75093,3
JVASP-138522,0.41043,0.41043,2
JVASP-13854,-0.47571,-0.47571,6
JVASP-138542,-0.13405,-0.13405,3
JVASP-138590,-0.5523,-0.5523,3
JVASP-138606,-0.96159,-0.96159,5
JVASP-138619,0.47583,0.47583,3
JVASP-138633,-1.24787,-1.24787,5
JVASP-138634,0.02937,0.02937,3
JVASP-138680,-0.7505,-0.7505,6
JVASP-138685,-3.53834,-3.53834,3
JVASP-138694,-1.70774,-1.70774,3
JVASP-13870,-2.81736,-2.81736,30
JVASP-138700,-1.87299,-1.87299,6
JVASP-138749,-0.51197,-0.51197,6
JVASP-138785,-0.4059,-0.4059,4
JVASP-13881,0.2655,0.2655,4
JVASP-138823,-2.22231,-2.22231,6
JVASP-138830,-1.96616,-1.96616,6
JVASP-138832,-0.38807,-0.38807,3
JVASP-13884,-1.25493,-1.25493,2
JVASP-138847,-2.23557,-2.23557,6
JVASP-138850,-2.97935,-2.97935,6
JVASP-138860,-0.78694,-0.78694,3
JVASP-138873,-0.70485,-0.70485,3
JVASP-138875,-1.89447,-1.89447,4
JVASP-138884,-1.83043,-1.83043,4
JVASP-138888,-1.16089,-1.16089,3
JVASP-138889,-2.24964,-2.24964,4
JVASP-13889,-0.4091,-0.4091,6
JVASP-138892,0.11795,0.11795,3
JVASP-13890,-0.05005,-0.05005,8
JVASP-138902,-0.57014,-0.57014,3
JVASP-13891,-1.99483,-1.99483,14
JVASP-138914,-0.87161,-0.87161,3
JVASP-138918,-0.98136,-0.98136,3
JVASP-138939,-1.42886,-1.42886,3
JVASP-138943,-3.30182,-3.30182,5
JVASP-138968,-1.93652,-1.93652,3
JVASP-138980,-0.236,-0.236,4
JVASP-138981,-1.06068,-1.06068,3
JVASP-138992,-0.04454,-0.04454,3
JVASP-139016,0.8316,0.8316,2
JVASP-139060,0.22781,0.22781,4
JVASP-139064,0.71233,0.71233,3
JVASP-139083,-2.48153,-2.48153,6
JVASP-139089,-2.13154,-2.13154,4
JVASP-139114,-0.36193,-0.36193,3
JVASP-139138,-1.32938,-1.32938,3
JVASP-13915,-0.68037,-0.68037,28
JVASP-139177,-0.45748,-0.45748,6
JVASP-139204,0.24258,0.24258,6
JVASP-139213,0.2246,0.2246,3
JVASP-139218,-0.14707,-0.14707,3
JVASP-139225,-0.27361,-0.27361,3
JVASP-139233,-0.27466,-0.27466,6
JVASP-139234,0.39256,0.39256,3
JVASP-139258,0.32044,0.32044,3
JVASP-139280,-1.5592,-1.5592,4
JVASP-139282,-1.51953,-1.51953,3
JVASP-139318,0.39378,0.39378,3
JVASP-139321,0.79791,0.79791,3
JVASP-139401,-0.27064,-0.27064,3
JVASP-139410,-0.05722,-0.05722,3
JVASP-139425,0.03043,0.03043,5
JVASP-139434,0.08145,0.08145,3
JVASP-139444,-2.64242,-2.64242,6
JVASP-139498,0.29016,0.29016,3
JVASP-139504,-0.39767,-0.39767,4
JVASP-13951,-0.34388,-0.34388,6
JVASP-139517,-1.20991,-1.20991,6
JVASP-139535,-0.02481,-0.02481,3
JVASP-139541,0.01758,0.01758,3
JVASP-139542,-0.81031,-0.81031,3
JVASP-139544,-0.89217,-0.89217,4
JVASP-139547,0.03069,0.03069,3
JVASP-139557,0.93781,0.93781,2
JVASP-139571,-1.0709,-1.0709,3
JVASP-139573,0.25786,0.25786,3
JVASP-139577,-0.77637,-0.77637,3
JVASP-139601,-1.54782,-1.54782,4
JVASP-139651,-1.11863,-1.11863,4
JVASP-139652,-0.75629,-0.75629,3
JVASP-139654,0.16356,0.16356,4
JVASP-139656,-0.08759,-0.08759,3
JVASP-139662,-0.81126,-0.81126,6
JVASP-139667,0.1851,0.1851,4
JVASP-139676,-1.50948,-1.50948,6
JVASP-13968,-0.15821,-0.15821,9
JVASP-139688,0.18196,0.18196,3
JVASP-13969,-0.83258,-0.83258,4
JVASP-13970,-0.45658,-0.45658,6
JVASP-139705,2.02707,2.02707,3
JVASP-139729,0.00066,0.00066,2
JVASP-13973,-0.84297,-0.84297,18
JVASP-139735,0.09185,0.09185,3
JVASP-139763,1.47632,1.47632,3
JVASP-139798,-2.5914,-2.5914,24
JVASP-13980,-1.26056,-1.26056,3
JVASP-139810,-1.7494,-1.7494,12
JVASP-139829,-3.20796,-3.20796,18
JVASP-139843,0.55875,0.55875,29
JVASP-139848,-2.8383,-2.8383,20
JVASP-139855,-0.53588,-0.53588,18
JVASP-139868,-0.23295,-0.23295,16
JVASP-139894,-2.57959,-2.57959,16
JVASP-139909,-1.71845,-1.71845,28
JVASP-139918,-0.30292,-0.30292,18
JVASP-139923,-2.07055,-2.07055,24
JVASP-139926,-0.90403,-0.90403,28
JVASP-139947,-0.50236,-0.50236,14
JVASP-139952,-0.08241,-0.08241,19
JVASP-139955,-1.04728,-1.04728,14
JVASP-139980,-1.12058,-1.12058,27
JVASP-140171,-0.66049,-0.66049,12
JVASP-140197,-0.48035,-0.48035,18
JVASP-140200,-0.62148,-0.62148,18
JVASP-140203,-2.13259,-2.13259,20
JVASP-140213,-1.896,-1.896,28
JVASP-140231,-1.75728,-1.75728,12
JVASP-140235,-0.8447,-0.8447,14
JVASP-140252,-0.91178,-0.91178,17
JVASP-140259,-1.55246,-1.55246,24
JVASP-140264,-0.79023,-0.79023,21
JVASP-140292,-0.79381,-0.79381,11
JVASP-140300,-3.56784,-3.56784,20
JVASP-140366,-1.34626,-1.34626,16
JVASP-140375,-2.19473,-2.19473,20
JVASP-140383,-3.1589,-3.1589,27
JVASP-140395,-3.66641,-3.66641,22
JVASP-140416,-1.98772,-1.98772,26
JVASP-140441,-0.81618,-0.81618,18
JVASP-140452,-1.33924,-1.33924,22
JVASP-140457,-0.1378,-0.1378,19
JVASP-140475,-1.94844,-1.94844,20
JVASP-140487,-0.85558,-0.85558,28
JVASP-140502,-0.60892,-0.60892,12
JVASP-140521,-2.27521,-2.27521,28
JVASP-140525,-1.24484,-1.24484,20
JVASP-140570,-1.58433,-1.58433,28
JVASP-140573,-0.96839,-0.96839,24
JVASP-140585,-2.66451,-2.66451,20
JVASP-140601,-2.60061,-2.60061,20
JVASP-140641,-2.1138,-2.1138,30
JVASP-140643,-2.50483,-2.50483,28
JVASP-140652,-2.62353,-2.62353,19
JVASP-140664,-2.01857,-2.01857,28
JVASP-140721,-0.13147,-0.13147,29
JVASP-140735,-4.17324,-4.17324,24
JVASP-140755,-0.72336,-0.72336,28
JVASP-140756,-0.06135,-0.06135,29
JVASP-140762,-0.99624,-0.99624,28
JVASP-140765,-0.38663,-0.38663,12
JVASP-140766,-2.30168,-2.30168,20
JVASP-140768,-1.14478,-1.14478,18
JVASP-140781,-1.87646,-1.87646,20
JVASP-140810,-1.50975,-1.50975,24
JVASP-140816,0.35087,0.35087,16
JVASP-140817,-1.91516,-1.91516,13
JVASP-140829,-0.21651,-0.21651,13
JVASP-140830,-0.86084,-0.86084,21
JVASP-140838,-3.44297,-3.44297,25
JVASP-140846,-0.08147,-0.08147,21
JVASP-14085,-0.30416,-0.30416,2
JVASP-140856,-0.17089,-0.17089,17
JVASP-14086,-0.75834,-0.75834,8
JVASP-140860,-0.7987,-0.7987,16
JVASP-140878,-2.59166,-2.59166,22
JVASP-140883,-0.19154,-0.19154,18
JVASP-140884,-0.53699,-0.53699,20
JVASP-14090,-0.72742,-0.72742,10
JVASP-140903,-1.95521,-1.95521,26
JVASP-140917,-0.63762,-0.63762,14
JVASP-140921,-0.49838,-0.49838,18
JVASP-14093,0.00724,0.00724,4
JVASP-140967,-0.82166,-0.82166,12
JVASP-140994,-1.94641,-1.94641,24
JVASP-141014,-1.62159,-1.62159,20
JVASP-141027,-1.20482,-1.20482,24
JVASP-141053,-2.18943,-2.18943,28
JVASP-141074,-0.28314,-0.28314,16
JVASP-141078,-1.90293,-1.90293,28
JVASP-141111,-0.74323,-0.74323,12
JVASP-141116,-3.34793,-3.34793,16
JVASP-141143,-2.60139,-2.60139,23
JVASP-141147,-2.23796,-2.23796,30
JVASP-141148,-2.18495,-2.18495,20
JVASP-141153,-2.56823,-2.56823,24
JVASP-141158,-1.57903,-1.57903,18
JVASP-141159,-2.0373,-2.0373,24
JVASP-141167,-2.92146,-2.92146,26
JVASP-141169,-2.62118,-2.62118,12
JVASP-141170,-3.35246,-3.35246,22
JVASP-141171,0.0608,0.0608,20
JVASP-141183,-1.81632,-1.81632,12
JVASP-141190,-0.37842,-0.37842,15
JVASP-141218,-1.89497,-1.89497,28
JVASP-141219,-1.89736,-1.89736,28
JVASP-14125,-0.48941,-0.48941,14
JVASP-141256,-0.09485,-0.09485,29
JVASP-141258,-0.36441,-0.36441,18
JVASP-141269,-0.3909,-0.3909,16
JVASP-141302,-1.28359,-1.28359,30
JVASP-141303,-1.78587,-1.78587,24
JVASP-141310,-1.45327,-1.45327,26
JVASP-141319,0.01106,0.01106,29
JVASP-141321,-0.01358,-0.01358,27
JVASP-141359,-1.42875,-1.42875,30
JVASP-141365,-1.80508,-1.80508,28
JVASP-141368,-0.75096,-0.75096,18
JVASP-141385,-1.98251,-1.98251,19
JVASP-141394,-0.20801,-0.20801,12
JVASP-141397,-1.18948,-1.18948,13
JVASP-141401,-0.64654,-0.64654,16
JVASP-141424,-2.50661,-2.50661,22
JVASP-141430,-2.10779,-2.10779,20
JVASP-141432,-2.94873,-2.94873,20
JVASP-141436,-2.38602,-2.38602,12
JVASP-141457,-0.08214,-0.08214,28
JVASP-141464,-2.77993,-2.77993,28
JVASP-141465,-2.58767,-2.58767,16
JVASP-141475,-2.80662,-2.80662,30
JVASP-141483,-0.42078,-0.42078,12
JVASP-141503,0.08329,0.08329,22
JVASP-141557,-2.26399,-2.26399,11
JVASP-141589,-2.54372,-2.54372,28
JVASP-141602,-1.63045,-1.63045,22
JVASP-141607,-1.62214,-1.62214,18
JVASP-141610,-1.99166,-1.99166,18
JVASP-141619,-1.99971,-1.99971,24
JVASP-141633,-2.37972,-2.37972,12
JVASP-141648,-2.41309,-2.41309,28
JVASP-141649,-1.4979,-1.4979,20
JVASP-14165,-1.85134,-1.85134,12
JVASP-141654,-1.29215,-1.29215,24
JVASP-141669,-0.52308,-0.52308,12
JVASP-141675,-1.99645,-1.99645,13
JVASP-141686,-1.84087,-1.84087,28
JVASP-141687,-1.75013,-1.75013,24
JVASP-141700,-0.82452,-0.82452,16
JVASP-141721,-1.60546,-1.60546,24
JVASP-141724,-0.674,-0.674,29
JVASP-141729,-0.57623,-0.57623,28
JVASP-141752,-3.32896,-3.32896,20
JVASP-141762,-1.64187,-1.64187,18
JVASP-14177,-2.31941,-2.31941,24
JVASP-141783,-0.16427,-0.16427,18
JVASP-141789,-0.06928,-0.06928,18
JVASP-141796,-1.43145,-1.43145,26
JVASP-141804,-2.20152,-2.20152,28
JVASP-141808,-1.04962,-1.04962,22
JVASP-141810,-2.05379,-2.05379,28
JVASP-141815,-2.78787,-2.78787,26
JVASP-141821,-1.51144,-1.51144,30
JVASP-141827,-2.75396,-2.75396,12
JVASP-141833,-1.51455,-1.51455,20
JVASP-141845,-1.80165,-1.80165,24
JVASP-141848,-2.19924,-2.19924,28
JVASP-141901,-0.5346,-0.5346,14
JVASP-141910,-1.62616,-1.62616,20
JVASP-141913,-2.21861,-2.21861,18
JVASP-141928,-1.91126,-1.91126,30
JVASP-141940,-0.76294,-0.76294,16
JVASP-141947,-3.15236,-3.15236,22
JVASP-141976,-0.3418,-0.3418,12
JVASP-141979,-2.80445,-2.80445,22
JVASP-142025,-1.63166,-1.63166,20
JVASP-142048,-1.25067,-1.25067,24
JVASP-142068,-2.8162,-2.8162,22
JVASP-142078,-1.71593,-1.71593,28
JVASP-142092,-1.79717,-1.79717,18
JVASP-142099,-0.42529,-0.42529,12
JVASP-142100,-0.5905,-0.5905,12
JVASP-142104,-0.75407,-0.75407,12
JVASP-142132,-2.51188,-2.51188,20
JVASP-142134,-1.20545,-1.20545,22
JVASP-142146,-1.92242,-1.92242,24
JVASP-142159,-2.05882,-2.05882,24
JVASP-142196,-0.13378,-0.13378,16
JVASP-142201,-1.55067,-1.55067,20
JVASP-142230,-1.84658,-1.84658,24
JVASP-14224,-0.2752,-0.2752,14
JVASP-142338,-0.11787,-0.11787,24
JVASP-142342,-1.51921,-1.51921,14
JVASP-142384,-0.57768,-0.57768,12
JVASP-142390,-0.53523,-0.53523,22
JVASP-142417,-2.7703,-2.7703,27
JVASP-142458,-3.65935,-3.65935,12
JVASP-142469,-2.21103,-2.21103,20
JVASP-142470,-0.53731,-0.53731,25
JVASP-142487,-0.80963,-0.80963,14
JVASP-142489,0.01225,0.01225,20
JVASP-142506,-1.09543,-1.09543,14
JVASP-142554,-1.98881,-1.98881,23
JVASP-14258,-3.97981,-3.97981,12
JVASP-14260,-0.65173,-0.65173,11
JVASP-142603,-1.97836,-1.97836,30
JVASP-142619,-2.05581,-2.05581,18
JVASP-142639,-1.81031,-1.81031,20
JVASP-142643,-1.80221,-1.80221,16
JVASP-142647,-2.50271,-2.50271,20
JVASP-142652,-2.10391,-2.10391,20
JVASP-142662,-2.63806,-2.63806,24
JVASP-142683,-3.08081,-3.08081,20
JVASP-142698,-1.23072,-1.23072,12
JVASP-142706,-0.59961,-0.59961,14
JVASP-142712,-1.91158,-1.91158,16
JVASP-142749,-1.50114,-1.50114,12
JVASP-142761,-3.17031,-3.17031,15
JVASP-142764,-1.88518,-1.88518,14
JVASP-142772,-3.41402,-3.41402,20
JVASP-142773,-3.5853,-3.5853,25
JVASP-142782,-0.9883,-0.9883,13
JVASP-142789,-0.17379,-0.17379,12
JVASP-142795,-0.32564,-0.32564,24
JVASP-142799,-2.60587,-2.60587,22
JVASP-142823,-2.55574,-2.55574,20
JVASP-142844,-2.40372,-2.40372,26
JVASP-142846,-1.20388,-1.20388,16
JVASP-142874,-2.36576,-2.36576,18
JVASP-142881,-1.98717,-1.98717,22
JVASP-142900,0.02476,0.02476,12
JVASP-142905,-0.6379,-0.6379,18
JVASP-143109,-1.58056,-1.58056,18
JVASP-143128,-1.6274,-1.6274,16
JVASP-14313,-3.322,-3.322,16
JVASP-143160,-2.39927,-2.39927,24
JVASP-143167,-0.39118,-0.39118,18
JVASP-143168,-0.2481,-0.2481,28
JVASP-143169,-3.45058,-3.45058,24
JVASP-143177,-1.22411,-1.22411,12
JVASP-143212,-0.51933,-0.51933,15
JVASP-143217,-0.67529,-0.67529,14
JVASP-143224,-1.07114,-1.07114,14
JVASP-143229,-2.03191,-2.03191,26
JVASP-143248,-2.57775,-2.57775,28
JVASP-143256,-2.03643,-2.03643,18
JVASP-143291,-2.26641,-2.26641,30
JVASP-143292,-2.66669,-2.66669,18
JVASP-143293,-1.53677,-1.53677,16
JVASP-143500,-0.78149,-0.78149,12
JVASP-143503,-0.84762,-0.84762,12
JVASP-143509,-0.40846,-0.40846,12
JVASP-143529,-0.50656,-0.50656,16
JVASP-143590,-1.70188,-1.70188,26
JVASP-143593,-0.65776,-0.65776,20
JVASP-143610,-2.96957,-2.96957,20
JVASP-143626,-2.24021,-2.24021,22
JVASP-143632,-0.69035,-0.69035,24
JVASP-143660,-1.55294,-1.55294,26
JVASP-143665,-3.23668,-3.23668,28
JVASP-143681,-0.52028,-0.52028,16
JVASP-143699,-3.82902,-3.82902,24
JVASP-143721,-2.86992,-2.86992,24
JVASP-143728,-0.24077,-0.24077,20
JVASP-143731,-0.61044,-0.61044,17
JVASP-143747,-1.98825,-1.98825,13
JVASP-143771,-0.68351,-0.68351,20
JVASP-143789,-2.39051,-2.39051,22
JVASP-143806,-2.95792,-2.95792,20
JVASP-143821,-1.91936,-1.91936,21
JVASP-143822,-1.29121,-1.29121,18
JVASP-143823,-2.47828,-2.47828,20
JVASP-143828,-0.27687,-0.27687,12
JVASP-143833,0.03124,0.03124,20
JVASP-143836,-0.30328,-0.30328,12
JVASP-14385,-0.05379,-0.05379,9
JVASP-143852,-1.69101,-1.69101,12
JVASP-143854,-0.05498,-0.05498,11
