jid,optb88vdw_bandgap,target,num_atoms
JVASP-86111,0.0,0.0,12
JVASP-98901,3.172,3.172,30
JVASP-65382,0.0,0.0,4
JVASP-98786,5.151,5.151,44
JVASP-97970,0.0,0.0,6
JVASP-42243,0.014,0.014,28
JVASP-89063,0.0,0.0,5
JVASP-62275,0.0,0.0,6
JVASP-14792,0.0,0.0,6
JVASP-97613,0.0,0.0,32
JVASP-97711,0.0,0.0,36
JVASP-28366,0.0,0.0,5
JVASP-87129,0.0,0.0,4
JVASP-97471,0.0,0.0,18
JVASP-98142,3.127,3.127,32
JVASP-97325,0.0,0.0,8
JVASP-86991,0.318,0.318,6
JVASP-98605,0.025,0.025,23
JVASP-48323,0.806,0.806,20
JVASP-14847,0.0,0.0,8
JVASP-107769,1.895,1.895,9
JVASP-85382,5.552,5.552,9
JVASP-61762,0.0,0.0,6
JVASP-15435,0.0,0.0,5
JVASP-62434,4.766,4.766,23
JVASP-91711,0.062,0.062,8
JVASP-90472,0.0,0.0,9
JVASP-85938,0.649,0.649,16
JVASP-65017,0.0,0.0,6
JVASP-61501,3.762,3.762,28
JVASP-62045,1.87,1.87,8
JVASP-98216,0.0,0.0,20
JVASP-97842,0.008,0.008,21
JVASP-5536,1.546,1.546,14
JVASP-65437,0.0,0.0,4
JVASP-65543,0.0,0.0,4
JVASP-42557,0.0,0.0,18
JVASP-65272,0.0,0.0,6
JVASP-98340,1.489,1.489,44
JVASP-65195,0.0,0.0,3
JVASP-98540,0.595,0.595,48
JVASP-98034,5.156,5.156,56
JVASP-86457,3.096,3.096,5
JVASP-43433,0.0,0.0,14
JVASP-17252,0.0,0.0,3
JVASP-65230,0.0,0.0,6
JVASP-60918,0.035,0.035,14
JVASP-97369,2.48,2.48,18
JVASP-65156,0.0,0.0,6
JVASP-98073,1.46,1.46,20
JVASP-65307,0.0,0.0,6
JVASP-97786,0.0,0.0,42
JVASP-88635,4.974,4.974,40
JVASP-86221,0.0,0.0,12
JVASP-64981,0.0,0.0,6
JVASP-97417,0.301,0.301,32
JVASP-3543,4.038,4.038,6
JVASP-91859,0.0,0.0,8
JVASP-87243,4.223,4.223,36
JVASP-52568,0.0,0.0,3
JVASP-18828,0.0,0.0,5
JVASP-97712,1.636,1.636,22
JVASP-64944,0.0,0.0,6
JVASP-90129,0.692,0.692,9
JVASP-15638,0.0,0.0,5
JVASP-61265,0.0,0.0,10
JVASP-48408,0.0,0.0,20
JVASP-88031,1.866,1.866,8
JVASP-97901,2.906,2.906,48
JVASP-86289,1.871,1.871,8
JVASP-97972,3.412,3.412,40
JVASP-86615,2.557,2.557,15
JVASP-91955,0.0,0.0,8
JVASP-91759,0.0,0.0,8
JVASP-97666,5.813,5.813,52
JVASP-88739,2.594,2.594,14
JVASP-21527,1.581,1.581,32
JVASP-107770,0.18,0.18,8
JVASP-19869,0.0,0.0,6
JVASP-48674,0.682,0.682,12
JVASP-42826,2.091,2.091,16
JVASP-14878,0.0,0.0,2
JVASP-87062,0.0,0.0,12
JVASP-64904,0.0,0.0,4
JVASP-18402,0.0,0.0,4
JVASP-86167,0.0,0.0,9
JVASP-90184,0.0,0.0,9
JVASP-97540,2.564,2.564,42
JVASP-62756,4.436,4.436,4
JVASP-98787,3.549,3.549,60
JVASP-90551,0.387,0.387,8
JVASP-98645,0.42,0.42,52
JVASP-65509,0.0,0.0,4
JVASP-86518,2.017,2.017,18
JVASP-22593,0.0,0.0,9
JVASP-90826,0.0,0.0,8
JVASP-86866,0.0,0.0,12
JVASP-65383,0.0,0.0,4
JVASP-62276,0.0,0.0,4
JVASP-19858,0.0,0.0,2
JVASP-15002,0.0,0.0,8
JVASP-98144,0.0,0.0,18
JVASP-98420,0.0,0.0,28
JVASP-65545,0.0,0.0,4
JVASP-85877,0.0,0.0,16
JVASP-91534,0.0,0.0,8
JVASP-65196,0.0,0.0,6
JVASP-97614,0.0,0.0,18
JVASP-97370,3.114,3.114,24
JVASP-88863,0.4,0.4,13
JVASP-65273,0.0,0.0,6
JVASP-12036,0.0,0.0,4
JVASP-90642,0.0,0.0,8
JVASP-89320,1.982,1.982,14
JVASP-47992,1.955,1.955,26
JVASP-98035,3.997,3.997,24
JVASP-97326,0.0,0.0,29
JVASP-98342,2.315,2.315,44
JVASP-62598,6.562,6.562,30
JVASP-88401,0.0,0.0,36
JVASP-65018,0.0,0.0,3
JVASP-90870,0.0,0.0,8
JVASP-5353,2.48,2.48,12
JVASP-65308,0.0,0.0,6
JVASP-48825,0.187,0.187,16
JVASP-90252,0.0,0.0,9
JVASP-43789,2.867,2.867,20
JVASP-86794,0.0,0.0,8
JVASP-42743,0.0,0.0,24
JVASP-86691,0.0,0.0,14
JVASP-86746,0.0,0.0,16
JVASP-90782,0.0,0.0,8
JVASP-65232,0.0,0.0,6
JVASP-62060,0.0,0.0,9
JVASP-61502,0.036,0.036,22
JVASP-62437,0.0,0.0,20
JVASP-14589,0.0,0.0,1
JVASP-86052,0.0,0.0,14
JVASP-42244,0.0,0.0,22
JVASP-89992,0.0,0.0,9
JVASP-87122,0.0,0.0,10
JVASP-14629,0.0,0.0,8
JVASP-91907,0.0,0.0,8
JVASP-1405,3.742,3.742,2
JVASP-90059,0.0,0.0,9
JVASP-98541,2.124,2.124,28
JVASP-65440,0.0,0.0,4
JVASP-89067,0.0,0.0,12
JVASP-98902,0.0,0.0,34
JVASP-62906,1.613,1.613,8
JVASP-98268,0.0,0.0,16
JVASP-107771,0.0,0.0,10
JVASP-42329,0.234,0.234,20
JVASP-18783,0.0,0.0,6
JVASP-3849,1.404,1.404,8
JVASP-65619,0.0,0.0,4
JVASP-91712,0.0,0.0,8
JVASP-87838,0.107,0.107,40
JVASP-65584,0.0,0.0,4
JVASP-65157,0.0,0.0,6
JVASP-98647,0.799,0.799,27
JVASP-97787,0.0,0.0,28
JVASP-22565,0.507,0.507,8
JVASP-92216,1.622,1.622,8
JVASP-97973,4.836,4.836,80
JVASP-87928,0.0,0.0,5
JVASP-86921,4.039,4.039,12
JVASP-12165,3.679,3.679,6
JVASP-97372,2.981,2.981,40
JVASP-97472,0.0,0.0,28
JVASP-61768,0.0,0.0,12
JVASP-98484,0.0,0.0,20
JVASP-98217,0.0,0.0,44
JVASP-65197,0.0,0.0,6
JVASP-97845,0.0,0.0,40
JVASP-65385,0.0,0.0,4
JVASP-65510,0.0,0.0,4
JVASP-97715,4.262,4.262,104
JVASP-42559,0.411,0.411,16
JVASP-44617,0.0,0.0,14
JVASP-98606,3.919,3.919,24
JVASP-1699,0.787,0.787,3
JVASP-14156,8.15,8.15,12
JVASP-48324,0.687,0.687,27
JVASP-90360,0.0,0.0,9
JVASP-86222,2.003,2.003,16
JVASP-62761,0.0,0.0,18
JVASP-65546,0.0,0.0,4
JVASP-65019,0.0,0.0,6
JVASP-90480,0.0,0.0,9
JVASP-98343,0.111,0.111,50
JVASP-61272,0.852,0.852,12
JVASP-97419,0.964,0.964,36
JVASP-43549,0.956,0.956,12
JVASP-97545,3.042,3.042,28
JVASP-65274,0.0,0.0,6
JVASP-85385,0.0,0.0,8
JVASP-86394,0.0,0.0,5
JVASP-85680,3.131,3.131,18
JVASP-98074,2.425,2.425,56
JVASP-97328,2.86,2.86,64
JVASP-65233,0.0,0.0,6
JVASP-88209,2.221,2.221,40
JVASP-88638,0.0,0.0,8
JVASP-85597,0.225,0.225,8
JVASP-62610,0.0,0.0,13
JVASP-15436,0.0,0.0,7
JVASP-90598,0.0,0.0,8
JVASP-97905,0.0,0.0,12
JVASP-65656,0.0,0.0,4
JVASP-65309,0.0,0.0,6
JVASP-52571,1.844,1.844,20
JVASP-22672,1.207,1.207,4
JVASP-91668,0.353,0.353,8
JVASP-85304,0.0,0.0,18
JVASP-48411,0.0,0.0,12
JVASP-14879,0.0,0.0,6
JVASP-98653,0.513,0.513,22
JVASP-60924,1.371,1.371,16
JVASP-85483,0.0,0.0,14
JVASP-91860,0.0,0.0,8
JVASP-97788,1.575,1.575,22
JVASP-98421,0.0,0.0,28
JVASP-65585,0.0,0.0,4
JVASP-91807,0.0,0.0,8
JVASP-91956,0.0,0.0,8
JVASP-48681,0.0,0.0,25
JVASP-98788,4.139,4.139,48
JVASP-65198,0.0,0.0,6
JVASP-88740,0.0,0.0,22
JVASP-3546,1.518,1.518,7
JVASP-43790,0.21,0.21,10
JVASP-12118,0.0,0.0,10
JVASP-65697,0.0,0.0,4
JVASP-86290,0.0,0.0,18
JVASP-28367,1.092,1.092,5
JVASP-65443,0.0,0.0,4
JVASP-15641,0.0,0.0,5
JVASP-88036,3.211,3.211,28
JVASP-90255,0.0,0.0,9
JVASP-86168,0.057,0.057,10
JVASP-85731,0.0,0.0,12
JVASP-98907,5.659,5.659,60
JVASP-85817,0.275,0.275,10
JVASP-47993,0.0,0.0,18
JVASP-42828,0.625,0.625,28
JVASP-16086,0.0,0.0,1
JVASP-65620,0.0,0.0,4
JVASP-90185,0.0,0.0,9
JVASP-90553,0.0,0.0,8
JVASP-43107,0.0,0.0,14
JVASP-65735,0.0,0.0,6
JVASP-16046,0.0,0.0,5
JVASP-62061,4.241,4.241,27
JVASP-86458,0.0,0.0,11
JVASP-89994,0.0,0.0,9
JVASP-62909,0.0,0.0,7
JVASP-65390,0.0,0.0,4
JVASP-98145,5.148,5.148,68
JVASP-97717,0.62,0.62,48
JVASP-65158,0.0,0.0,6
JVASP-14590,0.0,0.0,2
JVASP-17253,0.0,0.0,3
JVASP-90871,0.0,0.0,8
JVASP-97617,0.0,0.0,24
JVASP-88869,2.616,2.616,28
JVASP-65275,0.0,0.0,3
JVASP-62451,0.0,0.0,20
JVASP-98655,0.661,0.661,16
JVASP-65547,0.0,0.0,4
JVASP-5356,2.087,2.087,36
JVASP-86747,0.0,0.0,6
JVASP-85878,0.0,0.0,19
JVASP-89919,0.0,0.0,9
JVASP-97906,3.203,3.203,56
JVASP-62767,0.0,0.0,12
JVASP-98218,1.392,1.392,30
JVASP-61785,0.0,0.0,8
JVASP-65511,0.0,0.0,4
JVASP-18403,0.0,0.0,3
JVASP-98344,3.007,3.007,76
JVASP-65235,0.0,0.0,6
JVASP-65310,0.0,0.0,6
JVASP-86112,6.347,6.347,12
JVASP-98542,6.158,6.158,52
JVASP-97546,0.45,0.45,78
JVASP-14630,0.0,0.0,1
JVASP-97789,0.0,0.0,20
JVASP-92166,0.0,0.0,8
JVASP-91575,1.655,1.655,8
JVASP-86992,0.0,0.0,8
JVASP-42156,0.0,0.0,16
JVASP-62279,3.251,3.251,24
JVASP-42744,1.804,1.804,24
JVASP-49841,0.0,0.0,4
JVASP-97474,0.0,0.0,58
JVASP-86618,0.0,0.0,16
JVASP-65199,0.0,0.0,6
JVASP-97846,0.148,0.148,40
JVASP-42248,3.104,3.104,21
JVASP-48871,0.0,0.0,12
JVASP-90827,0.0,0.0,8
JVASP-98790,4.938,4.938,38
JVASP-89072,3.962,3.962,7
JVASP-88404,0.367,0.367,20
JVASP-87256,1.21,1.21,40
JVASP-1408,1.322,1.322,2
JVASP-86692,0.0,0.0,12
JVASP-42331,0.0,0.0,18
JVASP-86225,0.31,0.31,8
JVASP-91623,3.536,3.536,8
JVASP-98423,4.631,4.631,25
JVASP-97718,5.045,5.045,18
JVASP-61514,2.015,2.015,8
JVASP-65698,0.0,0.0,4
JVASP-97668,4.935,4.935,68
JVASP-97420,3.276,3.276,36
JVASP-97332,5.644,5.644,36
JVASP-62617,0.0,0.0,24
JVASP-97374,0.208,0.208,40
JVASP-86055,0.0,0.0,18
JVASP-61273,0.764,0.764,8
JVASP-60927,1.108,1.108,32
JVASP-65447,0.0,0.0,4
JVASP-65772,0.0,0.0,4
JVASP-65622,0.0,0.0,4
JVASP-91909,0.0,0.0,8
JVASP-90728,0.0,0.0,8
JVASP-98076,2.012,2.012,34
JVASP-98485,0.0,0.0,20
JVASP-90484,0.0,0.0,9
JVASP-64905,0.0,0.0,6
JVASP-86867,0.0,0.0,16
JVASP-15184,0.0,0.0,5
JVASP-98274,0.0,0.0,20
JVASP-65586,0.0,0.0,4
JVASP-65276,0.0,0.0,6
JVASP-65391,0.0,0.0,4
JVASP-91713,0.082,0.082,8
JVASP-97790,0.0,0.0,10
JVASP-12112,3.222,3.222,6
JVASP-85681,2.509,2.509,12
JVASP-87932,0.0,0.0,14
JVASP-98610,0.0,0.0,34
JVASP-65311,0.0,0.0,6
JVASP-62459,1.609,1.609,14
JVASP-65159,0.0,0.0,6
JVASP-98347,0.344,0.344,13
JVASP-62768,0.0,0.0,6
JVASP-85940,1.664,1.664,13
JVASP-65548,0.0,0.0,4
JVASP-3120,2.237,2.237,8
JVASP-62066,1.607,1.607,32
JVASP-18784,0.0,0.0,8
JVASP-65657,0.0,0.0,4
JVASP-91760,0.0,0.0,8
JVASP-90130,0.0,0.0,9
JVASP-98546,2.745,2.745,44
JVASP-87063,2.147,2.147,8
JVASP-97907,1.751,1.751,48
JVASP-65201,0.0,0.0,6
JVASP-13960,0.0,0.0,4
JVASP-3852,1.589,1.589,6
JVASP-91669,0.0,0.0,8
JVASP-42560,1.217,1.217,20
JVASP-90364,0.0,0.0,9
JVASP-15437,0.0,0.0,6
JVASP-86395,0.0,0.0,8
JVASP-86922,0.0,0.0,18
JVASP-48326,0.624,0.624,24
JVASP-43550,0.175,0.175,20
JVASP-12166,3.77,3.77,6
JVASP-28368,0.0,0.0,3
JVASP-88741,0.441,0.441,28
JVASP-90599,0.0,0.0,8
JVASP-98425,5.429,5.429,28
JVASP-91535,0.0,0.0,8
JVASP-15305,0.0,0.0,5
JVASP-97618,0.0,0.0,20
JVASP-62921,6.92,6.92,12
JVASP-89324,0.024,0.024,10
JVASP-44705,1.242,1.242,17
JVASP-97421,0.0,0.0,18
JVASP-65236,0.0,0.0,6
JVASP-18696,0.0,0.0,6
JVASP-97479,1.851,1.851,28
JVASP-62285,2.332,2.332,34
JVASP-60933,0.0,0.0,6
JVASP-86519,3.473,3.473,18
JVASP-48412,0.0,0.0,18
JVASP-65448,0.0,0.0,4
JVASP-98487,1.619,1.619,26
JVASP-65736,0.0,0.0,4
JVASP-5359,0.0,0.0,4
JVASP-65512,0.0,0.0,4
JVASP-97375,0.0,0.0,14
JVASP-20088,0.0,0.0,2
JVASP-97791,0.0,0.0,12
JVASP-44991,0.063,0.063,17
JVASP-43793,0.0,0.0,20
JVASP-48682,0.0,0.0,18
JVASP-62618,4.46,4.46,4
JVASP-86795,0.269,0.269,12
JVASP-61788,0.0,0.0,8
JVASP-87124,4.596,4.596,7
JVASP-47467,0.0,0.0,12
JVASP-87839,0.0,0.0,22
JVASP-88037,2.606,2.606,24
JVASP-91957,0.0,0.0,8
JVASP-65773,0.0,0.0,4
JVASP-65392,0.0,0.0,4
JVASP-98275,2.026,2.026,36
JVASP-65624,0.0,0.0,4
JVASP-68948,0.0,0.0,6
JVASP-65700,0.0,0.0,4
JVASP-65587,0.0,0.0,4
JVASP-98150,4.311,4.311,48
JVASP-90000,0.0,0.0,9
JVASP-98662,3.256,3.256,52
JVASP-85386,0.0,0.0,14
JVASP-90554,0.0,0.0,8
JVASP-90256,0.0,0.0,9
JVASP-97847,0.0,0.0,24
JVASP-65312,0.0,0.0,6
JVASP-86113,6.451,6.451,12
JVASP-97333,2.074,2.074,28
JVASP-15349,0.0,0.0,5
JVASP-90643,1.052,1.052,8
JVASP-90783,0.0,0.0,8
JVASP-97974,2.54,2.54,64
JVASP-61527,0.65,0.65,38
JVASP-3549,3.762,3.762,5
JVASP-91576,0.0,0.0,8
JVASP-86169,0.0,0.0,12
JVASP-85732,0.0,0.0,16
JVASP-90186,0.0,0.0,9
JVASP-88639,0.0,0.0,8
JVASP-42829,0.0,0.0,15
JVASP-98077,2.205,2.205,29
JVASP-85880,0.253,0.253,5
JVASP-65277,0.0,0.0,6
JVASP-86993,0.705,0.705,6
JVASP-86620,1.302,1.302,12
JVASP-90060,0.0,0.0,9
JVASP-92217,0.657,0.657,8
JVASP-90872,0.0,0.0,8
JVASP-68949,0.0,0.0,4
JVASP-14591,0.0,0.0,2
JVASP-86693,4.461,4.461,15
JVASP-47994,0.709,0.709,12
JVASP-15642,0.0,0.0,6
JVASP-97669,0.144,0.144,37
JVASP-65237,0.0,0.0,6
JVASP-65549,0.0,0.0,4
JVASP-97376,1.657,1.657,36
JVASP-90132,0.0,0.0,9
JVASP-98791,2.788,2.788,26
JVASP-91910,0.0,0.0,8
JVASP-90485,0.0,0.0,8
JVASP-65160,0.0,0.0,6
JVASP-65659,0.0,0.0,4
JVASP-14700,0.0,0.0,6
JVASP-18739,0.0,0.0,4
JVASP-62288,0.764,0.764,8
JVASP-86748,0.0,0.0,8
JVASP-97912,4.908,4.908,32
JVASP-98547,1.631,1.631,68
JVASP-61278,4.53,4.53,12
JVASP-62082,0.0,0.0,16
JVASP-65737,0.0,0.0,6
JVASP-98220,0.0,0.0,34
JVASP-4741,0.0,0.0,3
JVASP-91808,0.0,0.0,8
JVASP-88220,0.0,0.0,18
JVASP-91861,0.0,0.0,8
JVASP-85305,0.337,0.337,16
JVASP-85484,4.578,4.578,14
JVASP-68950,0.0,0.0,4
JVASP-87261,1.467,1.467,38
JVASP-91763,0.0,0.0,8
JVASP-46525,0.0,0.0,14
JVASP-88884,0.003,0.003,34
JVASP-97334,1.045,1.045,20
JVASP-97619,0.0,0.0,32
JVASP-43021,0.0,0.0,6
JVASP-86056,0.0,0.0,12
JVASP-91624,0.0,0.0,8
JVASP-65701,0.0,0.0,4
JVASP-89073,0.0,0.0,10
JVASP-28399,0.945,0.945,6
JVASP-86291,1.102,1.102,6
JVASP-69069,0.0,0.0,4
JVASP-18949,0.0,0.0,2
JVASP-98223,1.461,1.461,10
JVASP-15185,0.0,0.0,5
JVASP-98349,0.0,0.0,5
JVASP-69033,0.0,0.0,4
JVASP-65660,0.0,0.0,4
JVASP-97422,5.63,5.63,36
JVASP-98278,0.079,0.079,26
JVASP-89325,2.821,2.821,11
JVASP-90001,0.0,0.0,9
JVASP-90366,0.0,0.0,9
JVASP-87064,0.0,0.0,10
JVASP-50703,0.0,0.0,2
JVASP-62293,0.0,0.0,6
JVASP-69109,0.0,0.0,6
JVASP-87934,1.628,1.628,28
JVASP-85599,4.921,4.921,18
JVASP-3855,1.481,1.481,8
JVASP-335,0.0,0.0,3
JVASP-90259,0.0,0.0,9
JVASP-91958,0.0,0.0,8
JVASP-88406,0.0,0.0,16
JVASP-65588,0.0,0.0,4
JVASP-65513,0.0,0.0,4
JVASP-65278,0.0,0.0,6
JVASP-19885,0.0,0.0,2
JVASP-65449,0.0,0.0,4
JVASP-65395,0.0,0.0,4
JVASP-90828,0.0,0.0,8
JVASP-86226,0.0,0.0,17
JVASP-86520,0.0,0.0,15
JVASP-85882,0.0,0.0,6
JVASP-65626,0.0,0.0,4
JVASP-61792,0.0,0.0,29
JVASP-88640,5.829,5.829,20
JVASP-62770,0.0,0.0,12
JVASP-85943,0.0,0.0,14
JVASP-18578,0.034,0.034,8
JVASP-60941,3.165,3.165,32
JVASP-69034,0.0,0.0,4
JVASP-65776,0.0,0.0,4
JVASP-68994,0.0,0.0,4
JVASP-89921,1.027,1.027,9
JVASP-90187,0.025,0.025,9
JVASP-88039,0.524,0.524,24
JVASP-90555,0.0,0.0,8
JVASP-15134,0.0,0.0,4
JVASP-69152,0.0,0.0,4
JVASP-61532,0.0,0.0,6
JVASP-48117,0.0,0.0,14
JVASP-86869,4.314,4.314,8
JVASP-86459,0.0,0.0,10
JVASP-65161,0.0,0.0,6
JVASP-86994,0.39,0.39,6
JVASP-65702,0.0,0.0,4
JVASP-97977,1.465,1.465,20
JVASP-62924,5.017,5.017,30
JVASP-97483,0.0,0.0,29
JVASP-50868,0.0,0.0,10
JVASP-90061,0.0,0.0,9
JVASP-3552,3.816,3.816,6
JVASP-85734,0.0,0.0,10
JVASP-86924,0.014,0.014,12
JVASP-90873,0.0,0.0,8
JVASP-88743,0.0,0.0,40
JVASP-98611,0.032,0.032,40
JVASP-97719,3.148,3.148,48
JVASP-65397,0.0,0.0,4
JVASP-43290,0.0,0.0,14
JVASP-68951,0.0,0.0,4
JVASP-65202,0.0,0.0,3
JVASP-22673,4.469,4.469,4
JVASP-91670,0.76,0.76,8
JVASP-65516,0.0,0.0,4
JVASP-90133,0.0,0.0,9
JVASP-92167,2.081,2.081,8
JVASP-90729,0.0,0.0,8
JVASP-97848,0.0,0.0,28
JVASP-7066,3.131,3.131,30
JVASP-65550,0.0,0.0,4
JVASP-65165,0.0,0.0,6
JVASP-69035,0.0,0.0,6
JVASP-98350,0.0,0.0,14
JVASP-62101,0.0,0.0,29
JVASP-28400,1.285,1.285,3
JVASP-16087,0.0,0.0,1
JVASP-97335,0.726,0.726,36
JVASP-18870,0.0,0.0,9
JVASP-50008,0.0,0.0,8
JVASP-65738,0.0,0.0,4
JVASP-85820,0.0,0.0,6
JVASP-62928,0.0,0.0,5
JVASP-62304,0.0,0.0,9
JVASP-69191,0.0,0.0,4
JVASP-14848,0.0,0.0,2
JVASP-97797,0.0,0.0,10
JVASP-98426,5.693,5.693,52
JVASP-65551,0.0,0.0,4
JVASP-69070,0.0,0.0,4
JVASP-68952,0.0,0.0,4
JVASP-68995,0.0,0.0,4
JVASP-3270,0.478,0.478,8
JVASP-87843,0.0,0.0,8
JVASP-91911,0.0,0.0,8
JVASP-86623,0.678,0.678,16
JVASP-65203,0.0,0.0,6
JVASP-601,0.0,0.0,3
JVASP-60966,1.477,1.477,28
JVASP-15390,0.0,0.0,8
JVASP-91862,0.0,0.0,8
JVASP-97673,1.24,1.24,56
JVASP-15262,0.0,0.0,8
JVASP-65589,0.0,0.0,4
JVASP-61544,0.0,0.0,29
JVASP-85306,0.0,0.0,11
JVASP-97978,0.0,0.0,12
JVASP-65238,0.0,0.0,6
JVASP-69036,0.0,0.0,4
JVASP-98665,4.949,4.949,44
JVASP-97620,0.0,0.0,18
JVASP-85682,3.233,3.233,16
JVASP-86797,0.658,0.658,6
JVASP-91714,0.0,0.0,8
JVASP-65661,0.0,0.0,4
JVASP-62464,3.479,3.479,9
JVASP-65777,0.0,0.0,4
JVASP-65279,0.0,0.0,3
JVASP-21555,2.278,2.278,48
JVASP-90372,0.0,0.0,9
JVASP-89078,0.0,0.0,10
JVASP-86058,0.0,0.0,4
JVASP-69071,0.0,0.0,4
JVASP-69195,0.0,0.0,6
JVASP-91625,0.0,0.0,8
JVASP-65739,0.0,0.0,4
JVASP-65313,0.0,0.0,3
JVASP-65517,0.0,0.0,4
JVASP-68996,0.0,0.0,4
JVASP-69110,0.0,0.0,4
JVASP-65703,0.0,0.0,4
JVASP-97377,0.0,0.0,21
JVASP-88221,1.608,1.608,36
JVASP-97551,5.344,5.344,86
JVASP-65627,0.0,0.0,4
JVASP-14701,0.0,0.0,6
JVASP-86292,0.0,0.0,12
JVASP-65204,0.0,0.0,6
JVASP-65454,0.0,0.0,4
JVASP-88642,0.504,0.504,17
JVASP-97488,3.461,3.461,20
JVASP-15776,0.0,0.0,6
JVASP-98281,0.0,0.0,24
JVASP-65398,0.0,0.0,4
JVASP-48176,0.0,0.0,4
JVASP-89326,3.209,3.209,9
JVASP-69196,0.0,0.0,4
JVASP-65590,0.0,0.0,4
JVASP-98613,0.0,0.0,28
JVASP-61546,0.647,0.647,8
JVASP-88892,0.0,0.0,20
JVASP-90784,0.0,0.0,8
JVASP-97720,0.0,0.0,36
JVASP-69111,0.0,0.0,4
JVASP-91536,0.0,0.0,8
JVASP-85389,4.16,4.16,14
JVASP-65455,0.0,0.0,3
JVASP-65778,0.0,0.0,4
JVASP-87125,1.67,1.67,16
JVASP-85883,0.0,0.0,6
JVASP-86170,0.268,0.268,8
JVASP-90600,0.0,0.0,8
JVASP-65662,0.0,0.0,4
JVASP-90648,6.494,6.494,8
JVASP-91577,0.0,0.0,8
JVASP-87936,3.976,3.976,48
JVASP-42249,0.0,0.0,18
JVASP-69231,0.0,0.0,4
JVASP-43960,0.0,0.0,10
JVASP-65518,0.0,0.0,4
JVASP-69154,0.0,0.0,4
JVASP-68953,0.0,0.0,4
JVASP-98078,3.394,3.394,40
JVASP-65628,0.0,0.0,6
JVASP-18888,0.157,0.157,6
JVASP-62103,0.0,0.0,24
JVASP-65704,0.0,0.0,4
JVASP-86396,0.0,0.0,5
JVASP-65314,0.0,0.0,6
JVASP-42567,0.229,0.229,26
JVASP-62306,0.79,0.79,28
JVASP-48875,0.0,0.0,8
JVASP-98668,0.0,0.0,10
JVASP-69273,0.0,0.0,4
JVASP-65552,0.0,0.0,4
JVASP-16175,0.0,0.0,3
JVASP-69073,0.0,0.0,4
JVASP-42745,0.0,0.0,18
JVASP-65781,0.0,0.0,4
JVASP-65400,0.0,0.0,4
JVASP-88413,0.138,0.138,50
JVASP-65205,0.0,0.0,6
JVASP-65519,0.0,0.0,4
JVASP-97979,0.0,0.0,8
JVASP-65166,0.0,0.0,6
JVASP-3861,4.863,4.863,6
JVASP-90005,0.0,0.0,9
JVASP-97849,0.0,0.0,40
JVASP-86114,1.703,1.703,18
JVASP-69234,0.0,0.0,4
JVASP-90874,0.0,0.0,8
JVASP-92218,1.043,1.043,8
JVASP-86694,1.472,1.472,12
JVASP-69113,0.0,0.0,4
JVASP-97798,0.0,0.0,12
JVASP-65457,0.0,0.0,4
JVASP-65555,0.0,0.0,4
JVASP-90556,0.0,0.0,8
JVASP-88041,5.675,5.675,38
JVASP-61007,0.0,0.0,16
JVASP-65705,0.0,0.0,4
JVASP-97561,0.321,0.321,44
JVASP-69155,0.0,0.0,4
JVASP-68954,0.0,0.0,4
JVASP-69037,0.0,0.0,4
JVASP-69074,0.0,0.0,4
JVASP-90487,5.638,5.638,9
JVASP-90134,0.0,0.0,9
JVASP-65782,0.0,0.0,4
JVASP-62469,0.0,0.0,29
JVASP-18546,0.0,0.0,5
JVASP-62771,6.05,6.05,11
JVASP-86750,0.0,0.0,5
JVASP-86228,0.0,0.0,9
JVASP-85485,0.0,0.0,16
JVASP-52572,1.866,1.866,4
JVASP-91961,0.0,0.0,8
JVASP-68997,0.0,0.0,4
JVASP-69114,0.0,0.0,4
JVASP-65167,0.0,0.0,6
JVASP-65591,0.0,0.0,4
JVASP-98352,5.065,5.065,44
JVASP-90188,0.0,0.0,9
JVASP-91809,1.013,1.013,8
JVASP-91912,0.0,0.0,8
JVASP-69311,0.0,0.0,4
JVASP-16088,0.0,0.0,1
JVASP-48414,0.303,0.303,16
JVASP-48330,1.856,1.856,28
JVASP-65240,0.0,0.0,3
JVASP-86870,0.0,0.0,18
JVASP-98154,5.813,5.813,72
JVASP-69156,0.0,0.0,4
JVASP-90264,0.0,0.0,9
JVASP-97423,2.715,2.715,72
JVASP-86926,1.889,1.889,8
JVASP-69360,0.0,0.0,4
JVASP-65706,0.0,0.0,4
JVASP-65664,0.0,0.0,4
JVASP-69197,0.0,0.0,4
JVASP-91671,0.0,0.0,8
JVASP-97492,1.921,1.921,28
JVASP-98672,0.0,0.0,9
JVASP-68957,0.0,0.0,4
JVASP-62309,0.0,0.0,7
JVASP-65206,0.0,0.0,6
JVASP-65592,0.0,0.0,4
JVASP-42830,0.0,0.0,12
JVASP-69075,0.0,0.0,4
JVASP-98488,1.703,1.703,80
JVASP-61567,2.186,2.186,36
JVASP-98282,0.0,0.0,20
JVASP-38267,0.0,0.0,8
JVASP-69274,0.0,0.0,4
JVASP-65740,0.0,0.0,4
JVASP-65280,0.0,0.0,6
JVASP-15222,0.0,0.0,5
JVASP-90730,0.0,0.0,8
JVASP-88744,0.0,0.0,20
JVASP-91764,0.081,0.081,8
JVASP-65241,0.0,0.0,6
JVASP-69361,0.0,0.0,4
JVASP-69115,0.0,0.0,4
JVASP-85737,0.0,0.0,18
JVASP-65629,0.0,0.0,4
