jid,mbj_bandgap,target,num_atoms
JVASP-15536,0.048,0.048,3
JVASP-1339,3.951,3.951,3
JVASP-67776,0.0,0.0,4
JVASP-67576,0.0,0.0,3
JVASP-3789,4.989,4.989,8
JVASP-70876,0.0,0.0,4
JVASP-15601,0.0,0.0,5
JVASP-70208,0.0,0.0,4
JVASP-3297,1.744,1.744,8
JVASP-67851,0.0,0.0,4
JVASP-90623,1.719,1.719,8
JVASP-43815,0.0,0.0,14
JVASP-75750,0.0,0.0,4
JVASP-48124,0.0,0.0,12
JVASP-85919,2.425,2.425,18
JVASP-70114,0.0,0.0,5
JVASP-68082,0.0,0.0,4
JVASP-22728,2.102,2.102,7
JVASP-88330,11.885,11.885,28
JVASP-70911,0.0,0.0,4
JVASP-3420,1.615,1.615,8
JVASP-67732,0.0,0.0,4
JVASP-3603,5.956,5.956,6
JVASP-70877,0.0,0.0,4
JVASP-67650,0.0,0.0,3
JVASP-42636,0.0,0.0,14
JVASP-69659,0.0,0.0,4
JVASP-48257,0.0,0.0,23
JVASP-15353,0.0,0.0,5
JVASP-75679,0.0,0.0,4
JVASP-70432,0.0,0.0,4
JVASP-85433,0.0,0.0,10
JVASP-74139,0.0,0.0,4
JVASP-69568,0.0,0.0,4
JVASP-69482,0.0,0.0,5
JVASP-67954,0.0,0.0,4
JVASP-70989,0.0,0.0,3
JVASP-86148,0.0,0.0,5
JVASP-44008,0.0,0.0,18
JVASP-90808,0.0,0.0,8
JVASP-71092,0.0,0.0,4
JVASP-90852,0.0,0.0,8
JVASP-67613,0.0,0.0,4
JVASP-91742,0.0,0.0,8
JVASP-51455,0.0,0.0,4
JVASP-70115,0.0,0.0,3
JVASP-4846,0.0,0.0,4
JVASP-52899,7.423,7.423,12
JVASP-76200,0.575,0.575,4
JVASP-87037,8.149,8.149,8
JVASP-71023,0.0,0.0,4
JVASP-68220,0.0,0.0,4
JVASP-70035,0.0,0.0,4
JVASP-70657,0.0,0.0,4
JVASP-68472,0.0,0.0,4
JVASP-14798,0.0,0.0,3
JVASP-14968,0.0,0.0,6
JVASP-68282,0.0,0.0,4
JVASP-18406,0.544,0.544,3
JVASP-75680,0.0,0.0,4
JVASP-1795,5.253,5.253,4
JVASP-3606,3.736,3.736,9
JVASP-75833,0.0,0.0,3
JVASP-70845,0.0,0.0,4
JVASP-67899,0.0,0.0,4
JVASP-22681,5.008,5.008,5
JVASP-3423,1.794,1.794,8
JVASP-70506,0.0,0.0,4
JVASP-70879,0.0,0.0,4
JVASP-69576,0.0,0.0,4
JVASP-70434,0.0,0.0,4
JVASP-70810,0.0,0.0,6
JVASP-15986,0.0,0.0,6
JVASP-69948,0.0,0.0,4
JVASP-20092,1.306,1.306,2
JVASP-75790,0.0,0.0,3
JVASP-92248,0.0,0.0,8
JVASP-91464,3.236,3.236,48
JVASP-15678,0.0,0.0,6
JVASP-71062,0.36,0.36,3
JVASP-91840,0.0,0.0,8
JVASP-69956,0.0,0.0,4
JVASP-67734,0.0,0.0,4
JVASP-87038,6.773,6.773,16
JVASP-70507,0.0,0.0,3
JVASP-70364,0.0,0.0,4
JVASP-5179,0.0,0.0,4
JVASP-71167,0.0,0.0,4
JVASP-69663,0.0,0.0,4
JVASP-75681,0.0,0.0,3
JVASP-105952,0.0,0.0,6
JVASP-69497,0.0,0.0,4
JVASP-71240,0.0,0.0,3
JVASP-18582,0.0,0.0,4
JVASP-3612,1.799,1.799,9
JVASP-90711,2.908,2.908,8
JVASP-85704,3.507,3.507,6
JVASP-70735,0.0,0.0,4
JVASP-87169,3.688,3.688,10
JVASP-92255,0.0,0.0,8
JVASP-85920,4.412,4.412,18
JVASP-91519,0.0,0.0,8
JVASP-70662,0.0,0.0,4
JVASP-22682,4.131,4.131,9
JVASP-68221,0.0,0.0,4
JVASP-15441,0.0,0.0,5
JVASP-91395,0.0,0.0,28
JVASP-70916,0.0,0.0,4
JVASP-68027,0.0,0.0,4
JVASP-3426,3.009,3.009,8
JVASP-70225,0.0,0.0,4
JVASP-86152,3.157,3.157,12
JVASP-68283,0.0,0.0,4
JVASP-71132,0.0,0.0,4
JVASP-1312,1.914,1.914,2
JVASP-74148,0.0,0.0,4
JVASP-18914,0.0,0.0,2
JVASP-18621,0.0,0.0,3
JVASP-105612,7.66,7.66,10
JVASP-91938,2.361,2.361,8
JVASP-3141,1.255,1.255,5
JVASP-56818,0.0,0.0,3
JVASP-85434,0.036,0.036,8
JVASP-70954,0.0,0.0,4
JVASP-3792,1.704,1.704,8
JVASP-67901,0.0,0.0,4
JVASP-67957,0.0,0.0,4
JVASP-69826,0.0,0.0,3
JVASP-51470,0.0,0.0,4
JVASP-105883,0.0,0.0,4
JVASP-70226,0.0,0.0,4
JVASP-15006,0.0,0.0,6
JVASP-5284,2.974,2.974,6
JVASP-70365,0.0,0.0,4
JVASP-69580,0.0,0.0,4
JVASP-71241,0.0,0.0,4
JVASP-106036,2.296,2.296,4
JVASP-70127,0.0,0.0,4
JVASP-92249,3.902,3.902,8
JVASP-18551,0.0,0.0,4
JVASP-70882,0.0,0.0,4
JVASP-71322,0.0,0.0,3
JVASP-69499,0.0,0.0,4
JVASP-71169,0.0,0.0,6
JVASP-14799,0.0,0.0,6
JVASP-71027,0.0,0.0,4
JVASP-67736,0.0,0.0,3
JVASP-69962,0.0,0.0,4
JVASP-338,0.0,0.0,4
JVASP-75836,0.0,0.0,3
JVASP-3615,5.673,5.673,6
JVASP-105953,1.696,1.696,6
JVASP-90810,1.306,1.306,8
JVASP-70772,0.0,0.0,4
JVASP-105684,2.474,2.474,10
JVASP-69755,0.0,0.0,4
JVASP-18839,0.0,0.0,4
JVASP-71547,0.0,0.0,3
JVASP-69964,0.0,0.0,4
JVASP-85705,0.263,0.263,5
JVASP-70665,0.0,0.0,4
JVASP-1342,0.974,0.974,3
JVASP-71644,0.0,0.0,3
JVASP-69833,0.0,0.0,3
JVASP-71358,0.0,0.0,4
JVASP-85662,2.594,2.594,16
JVASP-75870,0.0,0.0,4
JVASP-28403,0.97,0.97,6
JVASP-20065,0.0,0.0,6
JVASP-70511,0.0,0.0,4
JVASP-68224,0.0,0.0,4
JVASP-51442,0.0,0.0,4
JVASP-75794,0.0,0.0,3
JVASP-75644,0.0,0.0,3
JVASP-85435,0.0,0.0,6
JVASP-12054,0.0,0.0,12
JVASP-75685,0.0,0.0,3
JVASP-75837,0.122,0.122,3
JVASP-69666,0.0,0.0,4
JVASP-68029,0.0,0.0,4
JVASP-105614,6.286,6.286,10
JVASP-3798,3.435,3.435,8
JVASP-22600,3.443,3.443,4
JVASP-71326,0.0,0.0,3
JVASP-70446,0.0,0.0,4
JVASP-75872,0.0,0.0,4
JVASP-85781,6.032,6.032,16
JVASP-71171,0.0,0.0,4
JVASP-69896,0.0,0.0,4
JVASP-70369,0.0,0.0,4
JVASP-50358,3.922,3.922,22
JVASP-85534,2.974,2.974,11
JVASP-86094,1.884,1.884,12
JVASP-539,0.0,0.0,3
JVASP-68285,0.0,0.0,4
JVASP-3618,6.379,6.379,6
JVASP-95169,4.851,4.851,28
JVASP-70669,0.479,0.479,3
JVASP-5185,6.88,6.88,10
JVASP-70135,0.0,0.0,4
JVASP-71287,0.0,0.0,4
JVASP-3306,1.741,1.741,9
JVASP-70592,0.0,0.0,4
JVASP-75646,0.0,0.0,3
JVASP-67905,0.0,0.0,4
JVASP-92250,2.857,2.857,8
JVASP-1345,2.545,2.545,2
JVASP-70958,0.0,0.0,4
JVASP-71136,0.0,0.0,4
JVASP-68933,0.0,0.0,12
JVASP-70774,0.0,0.0,4
JVASP-67962,0.0,0.0,4
JVASP-106119,3.656,3.656,4
JVASP-87099,6.436,6.436,12
JVASP-60762,0.603,0.603,32
JVASP-15267,0.0,0.0,4
JVASP-70998,0.0,0.0,4
JVASP-70061,0.0,0.0,4
JVASP-70920,0.0,0.0,4
JVASP-71247,0.0,0.0,4
JVASP-75686,0.0,0.0,3
JVASP-71709,0.0,0.0,4
JVASP-68105,0.0,0.0,4
JVASP-69967,0.0,0.0,4
JVASP-19861,0.0,0.0,6
JVASP-71397,0.0,0.0,4
JVASP-106193,2.566,2.566,8
JVASP-3801,3.305,3.305,8
JVASP-71029,0.0,0.0,4
JVASP-71210,0.0,0.0,4
JVASP-70519,0.136,0.136,4
JVASP-105685,6.591,6.591,10
JVASP-70960,0.0,0.0,4
JVASP-71818,0.0,0.0,4
JVASP-71765,0.0,0.0,4
JVASP-85663,4.339,4.339,8
JVASP-86560,2.093,2.093,10
JVASP-68290,0.0,0.0,4
JVASP-70854,0.0,0.0,6
JVASP-69673,0.0,0.0,4
JVASP-75839,0.0,0.0,4
JVASP-71069,0.0,0.0,4
JVASP-70233,0.0,0.0,3
JVASP-86723,0.669,0.669,16
JVASP-71249,0.0,0.0,4
JVASP-70598,0.0,0.0,4
JVASP-69977,0.39,0.39,4
JVASP-15648,0.0,0.0,5
JVASP-70777,0.0,0.0,4
JVASP-69764,0.0,0.0,4
JVASP-72208,0.0,0.0,4
JVASP-70376,0.0,0.0,4
JVASP-1423,0.249,0.249,4
JVASP-71980,0.0,0.0,4
JVASP-56962,0.0,0.0,4
JVASP-71031,0.0,0.0,4
JVASP-69591,0.0,0.0,4
JVASP-71931,0.0,0.0,4
JVASP-29025,0.651,0.651,12
JVASP-71177,0.0,0.0,4
JVASP-15784,0.0,0.0,6
JVASP-70922,0.0,0.0,4
JVASP-71651,0.0,0.0,4
JVASP-85707,4.996,4.996,16
JVASP-72025,0.0,0.0,4
JVASP-70377,0.0,0.0,4
JVASP-21199,0.0,0.0,1
JVASP-69674,0.0,0.0,4
JVASP-15817,0.0,0.0,9
JVASP-71329,0.0,0.0,4
JVASP-85782,2.866,2.866,16
JVASP-70612,0.0,0.0,3
JVASP-70889,0.0,0.0,4
JVASP-17333,0.0,0.0,6
JVASP-3621,3.211,3.211,6
JVASP-85850,0.0,0.0,2
JVASP-14662,0.0,0.0,6
JVASP-71768,0.0,0.0,4
JVASP-86435,2.366,2.366,6
JVASP-1315,3.279,3.279,2
JVASP-92258,5.11,5.11,8
JVASP-60766,0.021,0.021,6
JVASP-71442,0.0,0.0,4
JVASP-15488,0.0,0.0,6
JVASP-69985,0.0,0.0,4
JVASP-69767,0.0,0.0,4
JVASP-1351,3.458,3.458,2
JVASP-91250,6.191,6.191,32
JVASP-18702,0.0,0.0,4
JVASP-71596,0.0,0.0,4
JVASP-74206,0.0,0.0,4
JVASP-69592,0.0,0.0,4
JVASP-70316,0.0,0.0,3
JVASP-87100,4.876,4.876,12
JVASP-4849,4.429,4.429,4
JVASP-70068,0.0,0.0,4
JVASP-70963,0.0,0.0,4
JVASP-71330,0.0,0.0,4
JVASP-106120,0.0,0.0,7
JVASP-71214,0.0,0.0,4
JVASP-106194,2.322,2.322,7
JVASP-95175,4.122,4.122,20
JVASP-70143,0.0,0.0,4
JVASP-71652,0.0,0.0,4
JVASP-44293,3.968,3.968,12
JVASP-71516,0.0,0.0,4
JVASP-74252,0.0,0.0,3
JVASP-70926,0.0,0.0,4
JVASP-105887,0.0,0.0,4
JVASP-68292,0.0,0.0,4
JVASP-72026,0.0,0.0,4
JVASP-42794,0.0,0.0,16
JVASP-69844,0.0,0.0,4
JVASP-69512,0.0,0.0,4
JVASP-69682,0.0,0.0,4
JVASP-105823,0.0,0.0,4
JVASP-69601,0.0,0.0,4
JVASP-71033,0.0,0.0,4
JVASP-70858,0.0,0.0,4
JVASP-70147,0.0,0.0,4
JVASP-71822,0.0,0.0,3
JVASP-69990,0.0,0.0,4
JVASP-70456,0.0,0.0,4
JVASP-75884,0.0,0.0,4
JVASP-48445,0.0,0.0,12
JVASP-70891,0.0,0.0,4
JVASP-74169,0.0,0.0,4
JVASP-70398,0.0,0.0,4
JVASP-71252,0.0,0.0,4
JVASP-71444,0.0,0.0,4
JVASP-22729,0.975,0.975,4
JVASP-71773,0.0,0.0,4
JVASP-85664,7.419,7.419,18
JVASP-1189,0.134,0.134,2
JVASP-69906,0.0,0.0,3
JVASP-71718,0.0,0.0,4
JVASP-71823,0.0,0.0,4
JVASP-76204,0.0,0.0,6
JVASP-1318,2.061,2.061,2
JVASP-69994,0.0,0.0,4
JVASP-72263,0.0,0.0,4
JVASP-70964,0.0,0.0,4
JVASP-74294,0.0,0.0,3
JVASP-70529,0.0,0.0,4
JVASP-69399,0.0,0.0,4
JVASP-74253,0.0,0.0,4
JVASP-70248,0.0,0.0,4
JVASP-14635,0.0,0.0,6
JVASP-4747,0.0,0.0,6
JVASP-70069,0.0,0.0,4
JVASP-71983,0.0,0.0,4
JVASP-16118,0.0,0.0,6
JVASP-71719,0.0,0.0,3
JVASP-71074,0.0,0.0,4
JVASP-17334,0.0,0.0,4
JVASP-14801,0.0,0.0,2
JVASP-70927,0.0,0.0,4
JVASP-16096,0.0,0.0,5
JVASP-68294,0.0,0.0,4
JVASP-72267,0.0,0.0,4
JVASP-72027,0.0,0.0,4
JVASP-69774,0.0,0.0,3
JVASP-70780,0.0,0.0,4
JVASP-70534,0.0,0.0,4
JVASP-69604,0.0,0.0,3
JVASP-70748,0.0,0.0,4
JVASP-70618,0.0,0.0,4
JVASP-69515,0.0,0.0,4
JVASP-14708,0.0,0.0,9
JVASP-2175,1.449,1.449,7
JVASP-86022,1.244,1.244,12
JVASP-70965,0.0,0.0,4
JVASP-71216,0.0,0.0,4
JVASP-60771,0.0,0.0,6
JVASP-70696,0.0,0.0,4
JVASP-71256,0.429,0.429,3
JVASP-105969,0.0,0.0,6
JVASP-71519,0.0,0.0,3
JVASP-60623,4.96,4.96,28
JVASP-70462,0.0,0.0,4
JVASP-70537,0.0,0.0,4
JVASP-71566,0.0,0.0,4
JVASP-70318,0.0,0.0,4
JVASP-92260,0.0,0.0,8
JVASP-71775,0.0,0.0,4
JVASP-69777,0.0,0.0,4
JVASP-63883,0.0,0.0,6
JVASP-71601,0.0,0.0,4
JVASP-42847,0.0,0.0,4
JVASP-15394,0.0,0.0,5
JVASP-71480,0.0,0.0,4
JVASP-20093,0.0,0.0,4
JVASP-63885,0.0,0.0,6
JVASP-71036,0.0,0.0,4
JVASP-70828,0.0,0.0,4
JVASP-50361,4.944,4.944,24
JVASP-71825,0.0,0.0,4
JVASP-69917,0.0,0.0,4
JVASP-71985,0.0,0.0,4
JVASP-70619,0.0,0.0,4
JVASP-44010,0.0,0.0,18
JVASP-71720,0.0,0.0,4
JVASP-95036,0.0,0.0,6
JVASP-16097,0.0,0.0,6
JVASP-74209,0.0,0.0,4
JVASP-69521,0.0,0.0,4
JVASP-71217,0.0,0.0,4
JVASP-72035,0.0,0.0,4
JVASP-70463,0.0,0.0,4
JVASP-71826,0.0,0.0,4
JVASP-69854,0.0,0.0,4
JVASP-70751,0.0,0.0,4
JVASP-70968,0.0,0.0,4
JVASP-63887,0.0,0.0,6
JVASP-14636,0.0,0.0,1
JVASP-71009,0.0,0.0,4
JVASP-70409,0.0,0.0,4
JVASP-71568,0.415,0.415,3
JVASP-60627,0.0,0.0,8
JVASP-3690,5.5,5.5,5
JVASP-71940,0.0,0.0,4
JVASP-69778,0.0,0.0,4
JVASP-70893,0.0,0.0,4
JVASP-14710,0.0,0.0,4
JVASP-69614,0.0,0.0,4
JVASP-70255,0.0,0.0,3
JVASP-71659,0.0,0.0,4
JVASP-85709,1.759,1.759,10
JVASP-106042,2.002,2.002,10
JVASP-70862,0.0,0.0,4
JVASP-71603,0.0,0.0,4
JVASP-70410,0.0,0.0,4
JVASP-91475,8.464,8.464,24
JVASP-105824,0.0,0.0,4
JVASP-70079,0.0,0.0,3
JVASP-53094,1.969,1.969,7
JVASP-63889,0.0,0.0,4
JVASP-70752,0.0,0.0,4
JVASP-18744,0.0,0.0,4
JVASP-69857,0.0,0.0,3
JVASP-71778,0.0,0.0,4
JVASP-71525,0.0,0.0,3
JVASP-43089,0.0,0.0,14
JVASP-71986,0.0,0.0,4
JVASP-74304,1.375,1.375,4
JVASP-71451,0.0,0.0,3
JVASP-70155,0.0,0.0,4
JVASP-70620,0.0,0.0,4
JVASP-69525,0.0,0.0,4
JVASP-70969,0.0,0.0,6
JVASP-71827,0.0,0.0,4
JVASP-19817,0.861,0.861,2
JVASP-71569,0.0,0.0,4
JVASP-56277,0.0,0.0,4
JVASP-71078,0.0,0.0,4
JVASP-92261,0.0,0.0,8
JVASP-70258,0.0,0.0,4
JVASP-106043,1.322,1.322,8
JVASP-71486,0.0,0.0,3
JVASP-14803,0.0,0.0,4
JVASP-71724,0.0,0.0,4
JVASP-63893,0.0,0.0,6
JVASP-1321,3.885,3.885,2
JVASP-85784,4.757,4.757,17
JVASP-70326,0.0,0.0,4
JVASP-106123,0.0,0.0,3
JVASP-71527,0.0,0.0,4
JVASP-69787,0.0,0.0,4
JVASP-70897,0.0,0.0,4
JVASP-70546,0.0,0.0,4
JVASP-71883,0.0,0.0,4
JVASP-87186,0.0,0.0,20
JVASP-71725,0.334,0.334,3
JVASP-43819,0.0,0.0,24
JVASP-44621,0.0,0.0,20
JVASP-70082,0.127,0.127,4
JVASP-71780,0.0,0.0,4
JVASP-70013,0.0,0.0,4
JVASP-105691,9.442,9.442,10
JVASP-70753,0.0,0.0,4
JVASP-71941,0.0,0.0,4
JVASP-70621,0.0,0.0,4
JVASP-74260,0.0,0.0,4
JVASP-95038,4.178,4.178,6
JVASP-14969,0.0,0.0,4
JVASP-15987,0.0,0.0,6
JVASP-70415,0.0,0.0,4
JVASP-14637,0.0,0.0,2
JVASP-71828,0.0,0.0,4
JVASP-69864,0.297,0.297,4
JVASP-70164,0.082,0.082,4
JVASP-32309,2.441,2.441,22
JVASP-71414,0.0,0.0,4
JVASP-74176,0.0,0.0,3
JVASP-15743,0.0,0.0,5
JVASP-18408,0.0,0.0,4
JVASP-71013,0.0,0.0,4
JVASP-16144,0.0,0.0,9
JVASP-70707,0.0,0.0,4
JVASP-74216,0.0,0.0,6
JVASP-5188,3.016,3.016,6
JVASP-85710,0.0,0.0,5
JVASP-71988,0.0,0.0,4
JVASP-71080,0.0,0.0,4
JVASP-72054,0.0,0.0,4
JVASP-71220,0.0,0.0,4
JVASP-72331,0.0,0.0,4
JVASP-70015,0.0,0.0,4
JVASP-70473,0.0,0.0,4
JVASP-50362,4.248,4.248,16
JVASP-42291,0.0,0.0,18
JVASP-71781,0.0,0.0,4
JVASP-69629,0.0,0.0,4
JVASP-71943,0.0,0.0,4
JVASP-50879,1.801,1.801,8
JVASP-15679,0.0,0.0,6
JVASP-71607,0.0,0.0,4
JVASP-18467,0.0,0.0,9
JVASP-71727,0.0,0.0,4
JVASP-70972,0.0,0.0,4
JVASP-5839,1.742,1.742,10
JVASP-69715,0.0,0.0,4
JVASP-71221,0.0,0.0,3
JVASP-71014,0.0,0.0,4
JVASP-70264,0.0,0.0,4
JVASP-74384,0.0,0.0,4
JVASP-74218,0.0,0.0,4
JVASP-85547,2.308,2.308,6
JVASP-15397,0.0,0.0,4
JVASP-70170,0.0,0.0,4
JVASP-70418,0.0,0.0,4
JVASP-3696,3.537,3.537,5
JVASP-71346,0.0,0.0,4
JVASP-70756,0.0,0.0,4
JVASP-60637,2.259,2.259,28
JVASP-70265,0.0,0.0,4
JVASP-71015,0.0,0.0,4
JVASP-70627,0.0,0.0,3
JVASP-74178,0.0,0.0,4
JVASP-2151,4.045,4.045,6
JVASP-70474,0.0,0.0,4
JVASP-70900,0.0,0.0,4
JVASP-71782,0.0,0.0,4
JVASP-74262,0.0,0.0,4
JVASP-69534,0.0,0.0,4
JVASP-69630,0.0,0.0,3
JVASP-71195,0.0,0.0,4
JVASP-15785,0.0,0.0,6
JVASP-63903,0.0,0.0,6
JVASP-18443,0.0,0.0,6
JVASP-71831,0.0,0.0,4
JVASP-70172,0.0,0.0,3
JVASP-70105,0.0,0.0,4
JVASP-71223,0.0,0.0,4
JVASP-18583,0.0,0.0,4
JVASP-53976,9.3,9.3,6
JVASP-22601,0.0,0.0,9
JVASP-95186,1.044,1.044,24
JVASP-42876,1.722,1.722,4
JVASP-71609,0.0,0.0,4
JVASP-70901,0.0,0.0,4
JVASP-74434,0.0,0.0,4
JVASP-74312,0.0,0.0,4
JVASP-15192,0.0,0.0,4
JVASP-70976,0.0,0.0,4
JVASP-70868,1.604,1.604,4
JVASP-70938,0.0,0.0,4
JVASP-14638,0.0,0.0,6
JVASP-70757,0.0,0.0,4
JVASP-74180,0.0,0.0,3
JVASP-44017,0.0,0.0,18
JVASP-71349,0.0,0.0,4
JVASP-15083,0.0,0.0,9
JVASP-71990,0.0,0.0,4
JVASP-71729,0.0,0.0,4
JVASP-69632,0.0,0.0,4
JVASP-70273,0.0,0.0,3
JVASP-71153,0.0,0.0,6
JVASP-74357,0.0,0.0,4
JVASP-71784,0.0,0.0,4
JVASP-70106,0.0,0.0,4
JVASP-74264,0.0,0.0,4
JVASP-70840,0.0,0.0,4
JVASP-71494,0.0,0.0,4
JVASP-71891,0.0,0.0,4
JVASP-42800,0.272,0.272,12
JVASP-70181,0.0,0.0,4
JVASP-3504,1.553,1.553,8
JVASP-14584,0.0,0.0,4
JVASP-71832,0.0,0.0,5
JVASP-71578,0.0,0.0,4
JVASP-71668,0.0,0.0,4
JVASP-74388,0.0,0.0,6
JVASP-92980,0.0,0.0,8
JVASP-70422,0.0,0.0,4
JVASP-74313,0.0,0.0,4
JVASP-74613,0.0,0.0,4
JVASP-70978,0.0,0.0,4
JVASP-71947,0.0,0.0,4
JVASP-3702,5.036,5.036,6
JVASP-70760,0.0,0.0,4
JVASP-71422,0.0,0.0,4
JVASP-15313,0.751,0.751,3
JVASP-70182,0.0,0.0,4
JVASP-28377,1.314,1.314,6
JVASP-71730,0.0,0.0,4
JVASP-14639,0.0,0.0,2
JVASP-91478,4.718,4.718,20
JVASP-74221,0.0,0.0,4
JVASP-2154,6.391,6.391,6
JVASP-70482,0.0,0.0,4
JVASP-15786,0.0,0.0,5
JVASP-71671,0.0,0.0,4
JVASP-72381,0.0,0.0,4
JVASP-74478,0.0,0.0,4
JVASP-71991,0.0,0.0,4
JVASP-71950,0.0,0.0,3
JVASP-71277,0.0,0.0,4
JVASP-74700,0.0,0.0,4
JVASP-74182,0.0,0.0,3
JVASP-71315,0.0,0.0,3
JVASP-74266,0.0,0.0,5
JVASP-131,2.063,2.063,3
JVASP-70841,0.0,0.0,4
JVASP-74518,0.0,0.0,4
JVASP-70800,0.0,0.0,4
JVASP-72086,0.0,0.0,4
JVASP-359,0.0,0.0,4
JVASP-70719,0.0,0.0,4
JVASP-69636,0.0,0.0,4
JVASP-71617,0.0,0.0,4
JVASP-19871,0.0,0.0,2
JVASP-71048,0.0,0.0,4
JVASP-70761,0.0,0.0,4
JVASP-70484,0.452,0.452,4
JVASP-71993,0.0,0.0,4
JVASP-72092,0.0,0.0,4
JVASP-53982,7.136,7.136,8
JVASP-74753,0.0,0.0,4
JVASP-18841,0.0,0.0,4
JVASP-71896,0.0,0.0,4
JVASP-105760,0.0,0.0,8
JVASP-85552,2.318,2.318,5
JVASP-74222,0.0,0.0,4
JVASP-1375,2.384,2.384,4
JVASP-72398,0.0,0.0,4
JVASP-74316,0.0,0.0,4
JVASP-71159,0.0,0.0,6
JVASP-71787,0.0,0.0,4
JVASP-71582,0.0,0.0,4
JVASP-74704,0.0,0.0,4
JVASP-3705,5.288,5.288,6
JVASP-15314,0.0,0.0,5
JVASP-85712,4.945,4.945,16
JVASP-18952,0.0,0.0,8
JVASP-74395,0.0,0.0,4
JVASP-70942,0.0,0.0,4
JVASP-92982,0.0,0.0,8
JVASP-71386,0.0,0.0,3
JVASP-71049,0.0,0.0,3
JVASP-71426,0.0,0.0,4
JVASP-71279,0.0,0.0,4
JVASP-69433,0.0,0.0,5
JVASP-15,0.0,0.0,4
JVASP-18664,0.0,0.0,9
JVASP-71089,0.0,0.0,4
JVASP-71836,0.0,0.0,4
JVASP-74360,0.0,0.0,4
JVASP-74520,0.0,0.0,4
JVASP-15447,0.0,0.0,5
JVASP-1327,2.563,2.563,2
JVASP-106047,5.884,5.884,4
JVASP-14970,0.0,0.0,3
JVASP-99060,4.721,4.721,12
JVASP-74754,0.0,0.0,4
JVASP-75001,0.0,0.0,4
JVASP-71897,0.0,0.0,4
JVASP-95484,13.386,13.386,36
JVASP-74579,0.0,0.0,4
JVASP-105979,0.0,0.0,8
JVASP-19928,0.0,0.0,2
JVASP-74444,0.0,0.0,3
JVASP-29262,4.246,4.246,32
JVASP-81,2.137,2.137,8
JVASP-74271,0.0,0.0,4
JVASP-71791,0.0,0.0,4
JVASP-3708,4.838,4.838,6
JVASP-72416,0.0,0.0,4
JVASP-74707,0.0,0.0,4
JVASP-74185,0.0,0.0,4
JVASP-2023,0.755,0.755,4
JVASP-74622,0.0,0.0,4
JVASP-105699,4.02,4.02,6
JVASP-71734,0.0,0.0,4
JVASP-1378,0.0,0.0,3
JVASP-74482,0.0,0.0,3
JVASP-71052,0.0,0.0,4
JVASP-74318,0.0,0.0,3
JVASP-74227,0.0,0.0,4
JVASP-74399,0.0,0.0,4
JVASP-72426,0.0,0.0,4
JVASP-70944,0.0,0.0,4
JVASP-2157,6.566,6.566,8
JVASP-70488,0.0,0.0,4
JVASP-96779,0.0,0.0,4
JVASP-105831,0.0,0.0,4
JVASP-3201,1.162,1.162,8
JVASP-75002,0.0,0.0,4
JVASP-22566,9.968,9.968,6
JVASP-71996,0.0,0.0,4
JVASP-14971,0.0,0.0,4
JVASP-74806,0.0,0.0,4
JVASP-54386,0.0,0.0,12
JVASP-23440,0.838,0.838,4
JVASP-71620,0.0,0.0,4
JVASP-74445,0.0,0.0,4
JVASP-18705,0.0,0.0,9
JVASP-69446,0.0,0.0,4
JVASP-74711,0.0,0.0,4
JVASP-3711,3.724,3.724,6
JVASP-3144,1.76,1.76,8
JVASP-587,0.0,0.0,3
JVASP-74581,0.0,0.0,4
JVASP-74186,0.192,0.192,4
JVASP-71621,0.0,0.0,3
JVASP-71954,0.0,0.0,4
JVASP-43091,3.936,3.936,5
JVASP-14805,0.0,0.0,2
JVASP-74665,0.0,0.0,4
JVASP-105980,0.0,0.0,4
JVASP-74526,0.0,0.0,4
JVASP-71053,0.0,0.0,4
JVASP-74807,0.0,0.0,4
JVASP-99256,4.633,4.633,12
JVASP-44018,0.0,0.0,18
JVASP-105700,4.511,4.511,5
JVASP-3807,4.507,4.507,6
JVASP-74757,0.0,0.0,4
JVASP-50365,4.243,4.243,16
JVASP-16224,0.0,0.0,4
JVASP-74188,0.061,0.061,4
JVASP-105832,0.0,0.0,4
JVASP-16052,0.28,0.28,6
JVASP-15269,0.0,0.0,5
JVASP-74951,0.0,0.0,4
JVASP-74583,2.357,2.357,4
JVASP-1981,0.962,0.962,3
JVASP-14564,0.0,0.0,3
JVASP-3312,1.961,1.961,8
JVASP-18706,0.0,0.0,4
JVASP-71740,0.0,0.0,4
JVASP-74626,0.0,0.0,3
JVASP-74447,0.0,0.0,4
JVASP-74714,0.0,0.0,4
JVASP-74281,0.0,0.0,4
JVASP-2005,7.205,7.205,2
JVASP-74367,0.0,0.0,4
JVASP-74487,0.0,0.0,4
JVASP-74322,0.0,0.0,4
JVASP-74667,0.0,0.0,5
JVASP-74855,0.0,0.0,4
JVASP-3147,3.012,3.012,8
JVASP-74808,0.0,0.0,3
JVASP-71841,0.0,0.0,4
JVASP-105634,1.571,1.571,10
JVASP-106058,7.996,7.996,4
JVASP-105981,0.81,0.81,4
JVASP-71054,0.0,0.0,4
JVASP-71679,0.0,0.0,4
JVASP-74856,0.0,0.0,4
JVASP-20068,0.0,0.0,6
JVASP-74189,0.0,0.0,4
JVASP-106137,2.042,2.042,10
JVASP-74759,0.0,0.0,4
JVASP-19872,0.0,0.0,4
JVASP-1984,2.618,2.618,4
JVASP-3810,5.283,5.283,8
