jid,formation_energy_peratom,target,num_atoms
JVASP-151877,-0.46012,-0.46012,12
JVASP-103443,-0.88134,-0.88134,6
JVASP-48322,-1.7975,-1.7975,18
JVASP-23412,-0.73022,-0.73022,12
JVASP-150302,-0.82642,-0.82642,9
JVASP-90167,-0.63547,-0.63547,9
JVASP-152249,-0.91756,-0.91756,12
JVASP-52118,-2.64253,-2.64253,14
JVASP-155677,-0.59274,-0.59274,5
JVASP-68950,0.13872,0.13872,4
JVASP-79123,-0.04391,-0.04391,4
JVASP-103434,0.02084,0.02084,3
JVASP-97375,-1.07437,-1.07437,14
JVASP-98464,-0.62127,-0.62127,26
JVASP-71392,0.25457,0.25457,4
JVASP-11195,-0.70223,-0.70223,18
JVASP-110308,-2.786,-2.786,7
JVASP-146475,-0.20681,-0.20681,24
JVASP-50544,-2.56215,-2.56215,20
JVASP-9927,-0.90305,-0.90305,12
JVASP-54919,-1.12721,-1.12721,6
JVASP-146108,-3.03026,-3.03026,24
JVASP-157681,-0.47964,-0.47964,9
JVASP-41920,-0.56122,-0.56122,4
JVASP-123447,0.07675,0.07675,2
JVASP-91792,-0.38778,-0.38778,8
JVASP-43100,-1.94963,-1.94963,14
JVASP-71159,0.54591,0.54591,6
JVASP-4948,0.04757,0.04757,2
JVASP-152449,-0.78796,-0.78796,12
JVASP-69359,0.05002,0.05002,4
JVASP-8282,-0.49852,-0.49852,5
JVASP-14845,-0.0,-0.0,1
JVASP-59592,-1.76437,-1.76437,14
JVASP-20609,-0.43795,-0.43795,2
JVASP-142666,-2.02471,-2.02471,30
JVASP-148258,-1.13607,-1.13607,11
JVASP-16369,-0.63353,-0.63353,4
JVASP-106597,-1.18258,-1.18258,4
JVASP-113966,1.21867,1.21867,3
JVASP-8773,-0.68844,-0.68844,8
JVASP-140273,-0.64424,-0.64424,22
JVASP-90812,-0.3662,-0.3662,8
JVASP-70918,-0.21013,-0.21013,4
JVASP-48323,-2.15209,-2.15209,20
JVASP-23376,-0.64864,-0.64864,12
JVASP-9317,-2.43679,-2.43679,12
JVASP-99870,-2.01627,-2.01627,10
JVASP-46959,-2.16391,-2.16391,15
JVASP-100971,-0.59895,-0.59895,4
JVASP-116247,-0.5592,-0.5592,4
JVASP-117328,-1.65444,-1.65444,17
JVASP-37156,-1.82012,-1.82012,4
JVASP-128958,-0.01632,-0.01632,4
JVASP-7771,-3.88934,-3.88934,5
JVASP-25601,-0.44103,-0.44103,20
JVASP-154817,-0.27032,-0.27032,20
JVASP-39315,0.19586,0.19586,4
JVASP-139490,-0.25662,-0.25662,4
JVASP-66653,0.91988,0.91988,6
JVASP-153044,-1.74309,-1.74309,14
JVASP-130693,0.04373,0.04373,9
JVASP-154319,-1.92967,-1.92967,16
JVASP-112296,-1.01355,-1.01355,20
JVASP-12090,-0.59528,-0.59528,14
JVASP-29435,-1.54822,-1.54822,20
JVASP-133599,-1.85653,-1.85653,24
JVASP-143671,-3.58191,-3.58191,20
JVASP-140573,-0.96839,-0.96839,24
JVASP-66587,0.40778,0.40778,3
JVASP-39094,-0.78907,-0.78907,9
JVASP-88112,-1.53571,-1.53571,44
JVASP-121737,-1.65086,-1.65086,20
JVASP-35120,-2.94193,-2.94193,8
JVASP-126926,0.06008,0.06008,4
JVASP-155609,-0.64311,-0.64311,5
JVASP-75822,0.35146,0.35146,4
JVASP-108851,-1.83279,-1.83279,10
JVASP-107513,-0.25334,-0.25334,2
JVASP-108154,-0.61146,-0.61146,8
JVASP-37958,-1.84985,-1.84985,28
JVASP-18112,-0.08967,-0.08967,4
JVASP-122654,-0.25806,-0.25806,4
JVASP-150893,-3.6357,-3.6357,10
JVASP-8217,-1.00708,-1.00708,8
JVASP-25356,0.00469,0.00469,4
JVASP-56441,-0.82218,-0.82218,5
JVASP-15308,-0.88399,-0.88399,5
JVASP-21233,-2.51256,-2.51256,22
JVASP-22772,-3.53457,-3.53457,40
JVASP-32188,-0.37634,-0.37634,20
JVASP-12968,-1.60121,-1.60121,18
JVASP-9499,-2.46803,-2.46803,14
JVASP-95054,-0.54491,-0.54491,6
JVASP-101942,-0.70565,-0.70565,19
JVASP-93347,-1.66352,-1.66352,6
JVASP-125730,-0.2673,-0.2673,4
JVASP-94043,0.07656,0.07656,8
JVASP-92266,-0.214,-0.214,5
JVASP-111100,-0.75563,-0.75563,10
JVASP-136554,-1.56529,-1.56529,4
JVASP-142570,-2.10663,-2.10663,13
JVASP-151110,-3.33105,-3.33105,12
JVASP-69353,-0.58728,-0.58728,4
JVASP-36920,-1.10006,-1.10006,5
JVASP-70108,0.41705,0.41705,4
JVASP-147387,-2.61684,-2.61684,22
JVASP-32288,-0.77141,-0.77141,20
JVASP-101545,-0.17444,-0.17444,4
JVASP-142735,-0.57718,-0.57718,18
JVASP-153123,-0.19571,-0.19571,13
JVASP-81711,0.1618,0.1618,4
JVASP-62580,-0.18359,-0.18359,18
JVASP-100176,-0.72796,-0.72796,4
JVASP-22788,-0.8852,-0.8852,36
JVASP-64397,1.50395,1.50395,3
JVASP-9527,-2.30257,-2.30257,16
JVASP-17184,-0.84038,-0.84038,4
JVASP-281,-1.42895,-1.42895,4
JVASP-117951,4.04068,4.04068,2
JVASP-154841,-0.02844,-0.02844,20
JVASP-141117,-1.74853,-1.74853,23
JVASP-10745,-2.63603,-2.63603,14
JVASP-67898,0.0293,0.0293,4
JVASP-8104,-3.03476,-3.03476,5
JVASP-37900,0.36249,0.36249,4
JVASP-149780,-0.94562,-0.94562,8
JVASP-103147,-2.35761,-2.35761,5
JVASP-43808,-2.56544,-2.56544,14
JVASP-152234,-0.58985,-0.58985,12
JVASP-46109,-2.82618,-2.82618,22
JVASP-63698,0.07847,0.07847,6
JVASP-106527,-0.62063,-0.62063,4
JVASP-141945,-1.64227,-1.64227,24
JVASP-45,-0.28331,-0.28331,4
JVASP-130529,0.2045,0.2045,4
JVASP-41274,-0.28878,-0.28878,4
JVASP-142785,-1.67359,-1.67359,18
JVASP-100895,-1.80161,-1.80161,10
JVASP-79522,-0.73202,-0.73202,4
JVASP-19927,-0.95268,-0.95268,4
JVASP-109666,-0.15583,-0.15583,8
JVASP-151932,-2.0192,-2.0192,12
JVASP-40068,-0.55262,-0.55262,4
JVASP-42423,-2.10815,-2.10815,14
JVASP-46176,-2.75654,-2.75654,20
JVASP-10820,-0.85047,-0.85047,13
JVASP-66828,0.20054,0.20054,3
JVASP-148936,-0.7149,-0.7149,6
JVASP-24273,-3.1272,-3.1272,8
JVASP-141910,-1.62616,-1.62616,20
JVASP-150898,-0.49442,-0.49442,11
JVASP-68377,0.50919,0.50919,4
JVASP-144296,-0.10018,-0.10018,29
JVASP-153461,-2.00632,-2.00632,13
JVASP-22883,-0.44301,-0.44301,30
JVASP-91318,-3.20599,-3.20599,6
JVASP-36239,0.28174,0.28174,3
JVASP-75497,0.69389,0.69389,4
JVASP-121613,-2.53773,-2.53773,25
JVASP-117812,-1.3212,-1.3212,4
JVASP-86258,-0.06966,-0.06966,8
JVASP-15953,1.56885,1.56885,5
JVASP-94300,-0.09387,-0.09387,6
JVASP-138409,-0.38941,-0.38941,3
JVASP-136594,-2.59454,-2.59454,5
JVASP-46707,-2.21782,-2.21782,18
JVASP-151473,-0.23141,-0.23141,10
JVASP-29381,-0.24812,-0.24812,5
JVASP-4540,-0.85838,-0.85838,3
JVASP-109230,-1.36358,-1.36358,10
JVASP-141120,-0.2737,-0.2737,16
JVASP-100746,0.05083,0.05083,4
JVASP-9658,-2.68153,-2.68153,14
JVASP-9179,-0.70942,-0.70942,12
JVASP-126435,-0.03636,-0.03636,4
JVASP-134078,0.39145,0.39145,4
JVASP-80175,0.31835,0.31835,4
JVASP-107080,-0.33601,-0.33601,6
JVASP-86738,-0.42269,-0.42269,12
JVASP-133132,0.22724,0.22724,12
JVASP-67435,-0.31979,-0.31979,4
JVASP-116549,0.10307,0.10307,22
JVASP-35267,-1.09794,-1.09794,20
JVASP-157421,-0.45162,-0.45162,4
JVASP-139589,0.71628,0.71628,3
JVASP-99797,-0.10372,-0.10372,4
JVASP-64437,0.97481,0.97481,6
JVASP-29153,-0.55305,-0.55305,12
JVASP-75677,0.58651,0.58651,4
JVASP-15503,-0.51877,-0.51877,6
JVASP-154783,-0.81306,-0.81306,20
JVASP-147120,-1.30816,-1.30816,14
JVASP-103372,-0.17855,-0.17855,5
JVASP-152089,-2.95574,-2.95574,12
JVASP-66625,1.81192,1.81192,4
JVASP-12093,-1.00935,-1.00935,16
JVASP-27505,-3.25646,-3.25646,20
JVASP-19924,-1.58919,-1.58919,5
JVASP-110874,-0.46293,-0.46293,4
JVASP-36586,-2.27843,-2.27843,5
JVASP-154289,-0.26017,-0.26017,15
JVASP-153158,-0.78882,-0.78882,16
JVASP-46861,-1.44871,-1.44871,12
JVASP-115006,1.28118,1.28118,3
JVASP-37390,-0.4689,-0.4689,4
JVASP-147185,-0.017,-0.017,29
JVASP-78660,0.15176,0.15176,3
JVASP-156122,-1.47203,-1.47203,6
JVASP-7768,-3.81581,-3.81581,5
JVASP-41439,-0.68249,-0.68249,4
JVASP-93148,0.09973,0.09973,8
JVASP-136916,-1.07228,-1.07228,3
JVASP-144020,-1.68433,-1.68433,18
JVASP-107427,-1.36011,-1.36011,8
JVASP-80481,-0.10352,-0.10352,4
JVASP-112751,-2.46355,-2.46355,24
JVASP-52139,-1.08835,-1.08835,14
JVASP-129363,0.41508,0.41508,2
JVASP-44144,-1.92026,-1.92026,18
JVASP-111758,-0.56796,-0.56796,18
JVASP-21677,-0.20229,-0.20229,12
JVASP-62342,-2.8188,-2.8188,36
JVASP-16406,-0.8453,-0.8453,5
JVASP-129588,-0.60476,-0.60476,2
JVASP-121827,-0.64405,-0.64405,21
JVASP-30424,-1.22289,-1.22289,24
JVASP-38501,0.02114,0.02114,4
JVASP-68715,-0.01169,-0.01169,4
JVASP-115924,-0.40177,-0.40177,6
JVASP-99531,-2.89519,-2.89519,5
JVASP-49817,-2.60085,-2.60085,4
JVASP-142775,-2.22566,-2.22566,19
JVASP-106600,-0.00783,-0.00783,8
JVASP-112441,-2.01922,-2.01922,26
JVASP-35098,-1.21045,-1.21045,6
JVASP-34043,-0.46152,-0.46152,18
JVASP-113719,-1.83274,-1.83274,4
JVASP-67400,-0.00731,-0.00731,3
JVASP-126364,0.90418,0.90418,4
JVASP-53554,-0.34231,-0.34231,5
JVASP-68217,0.3271,0.3271,4
JVASP-126911,-0.57043,-0.57043,4
JVASP-41364,-0.72802,-0.72802,4
JVASP-106960,0.14012,0.14012,4
JVASP-109561,0.14466,0.14466,8
JVASP-52665,-1.62752,-1.62752,14
JVASP-87069,-0.7647,-0.7647,10
JVASP-37581,-1.42691,-1.42691,8
JVASP-150321,-0.69369,-0.69369,9
JVASP-116311,-0.21783,-0.21783,3
JVASP-347,-0.89419,-0.89419,3
JVASP-147483,-1.86223,-1.86223,28
JVASP-106794,-1.49621,-1.49621,8
JVASP-116826,-2.34028,-2.34028,16
JVASP-10205,-1.57152,-1.57152,14
JVASP-70537,0.78698,0.78698,4
JVASP-37597,-0.96529,-0.96529,4
JVASP-156964,-0.22105,-0.22105,4
JVASP-110881,-1.00337,-1.00337,4
JVASP-108030,-0.71643,-0.71643,8
JVASP-156172,-0.51147,-0.51147,8
JVASP-9509,-2.31701,-2.31701,16
JVASP-140290,-0.09148,-0.09148,19
JVASP-21722,-0.85229,-0.85229,11
JVASP-40204,-1.12378,-1.12378,20
JVASP-17483,0.02878,0.02878,8
JVASP-23037,-0.88561,-0.88561,30
JVASP-40862,-0.6584,-0.6584,4
JVASP-38012,-2.84246,-2.84246,23
JVASP-71982,0.0543,0.0543,4
JVASP-104979,-0.55359,-0.55359,8
JVASP-41994,-0.31176,-0.31176,4
JVASP-86109,-0.37321,-0.37321,6
JVASP-110723,-0.52082,-0.52082,8
JVASP-139899,-1.89871,-1.89871,18
JVASP-153194,-0.22533,-0.22533,13
JVASP-133405,-3.43602,-3.43602,12
JVASP-132965,-1.51166,-1.51166,28
JVASP-12539,-0.7884,-0.7884,16
JVASP-89908,-0.72335,-0.72335,9
JVASP-151729,-0.04537,-0.04537,12
JVASP-26809,-1.42631,-1.42631,12
JVASP-63423,-2.14242,-2.14242,28
JVASP-79632,-0.43308,-0.43308,4
JVASP-104895,-1.28361,-1.28361,10
JVASP-150787,-2.52423,-2.52423,10
JVASP-135922,2.29717,2.29717,2
JVASP-116993,-0.69791,-0.69791,12
JVASP-135992,0.22461,0.22461,3
JVASP-157480,-0.55937,-0.55937,4
JVASP-154395,-0.31507,-0.31507,16
JVASP-38745,0.65883,0.65883,4
JVASP-71562,0.21409,0.21409,4
JVASP-7731,-0.27362,-0.27362,6
JVASP-67792,0.54988,0.54988,4
JVASP-131,-0.43988,-0.43988,3
JVASP-144288,-1.80423,-1.80423,28
JVASP-41192,-0.36924,-0.36924,4
JVASP-43976,-2.80327,-2.80327,14
JVASP-114501,-2.44889,-2.44889,5
JVASP-144295,-2.15063,-2.15063,12
JVASP-50979,-3.46119,-3.46119,14
JVASP-47515,-2.51788,-2.51788,14
JVASP-70612,-0.10643,-0.10643,3
JVASP-24637,-0.77925,-0.77925,13
JVASP-75,-0.54463,-0.54463,6
JVASP-99254,-1.06935,-1.06935,16
JVASP-25046,0.019,0.019,1
JVASP-70921,-0.28817,-0.28817,4
JVASP-93765,-0.92529,-0.92529,6
JVASP-19781,-2.10203,-2.10203,2
JVASP-122125,-0.76642,-0.76642,12
JVASP-86517,-1.36004,-1.36004,14
JVASP-18380,-0.66402,-0.66402,3
JVASP-112910,-1.72275,-1.72275,24
JVASP-153390,-0.75586,-0.75586,16
JVASP-127650,0.91192,0.91192,4
JVASP-21611,-0.43441,-0.43441,16
JVASP-128285,-0.44632,-0.44632,2
JVASP-138446,-1.41947,-1.41947,3
JVASP-65512,-0.073,-0.073,4
JVASP-85283,-0.1,-0.1,16
JVASP-12729,-0.44391,-0.44391,15
JVASP-120819,-0.41504,-0.41504,3
JVASP-32739,-1.02941,-1.02941,16
JVASP-105228,0.08277,0.08277,4
JVASP-10169,-1.83595,-1.83595,14
JVASP-119663,-1.50052,-1.50052,20
JVASP-15513,-0.49038,-0.49038,5
JVASP-152254,-1.46895,-1.46895,12
JVASP-99646,-3.10826,-3.10826,10
JVASP-137325,-1.54359,-1.54359,20
JVASP-126557,0.08776,0.08776,4
JVASP-61150,-1.04157,-1.04157,9
JVASP-89895,-2.0222,-2.0222,9
JVASP-134153,0.89946,0.89946,2
JVASP-118098,0.55331,0.55331,3
JVASP-100626,-0.2878,-0.2878,9
JVASP-129121,0.02524,0.02524,4
JVASP-8177,0.30944,0.30944,8
JVASP-41396,-0.03615,-0.03615,4
JVASP-138886,-3.10433,-3.10433,6
JVASP-42908,-2.14732,-2.14732,14
JVASP-111388,-1.68811,-1.68811,6
JVASP-145960,-2.10714,-2.10714,15
JVASP-69355,1.56599,1.56599,4
JVASP-53100,-3.31822,-3.31822,10
JVASP-109488,-2.32107,-2.32107,10
JVASP-154352,-0.13696,-0.13696,16
JVASP-117179,-0.19016,-0.19016,23
JVASP-39377,-0.1773,-0.1773,4
JVASP-52329,-3.60684,-3.60684,18
JVASP-66391,-0.75887,-0.75887,3
JVASP-138779,0.12145,0.12145,3
JVASP-147305,-0.02616,-0.02616,16
JVASP-115887,-0.42176,-0.42176,6
JVASP-118994,-1.89651,-1.89651,24
JVASP-25781,-2.38234,-2.38234,30
JVASP-51438,0.84804,0.84804,8
JVASP-154852,-0.80242,-0.80242,20
JVASP-30150,-2.651,-2.651,28
JVASP-109068,-2.54739,-2.54739,5
JVASP-61788,-0.47928,-0.47928,8
JVASP-154401,-0.62486,-0.62486,16
JVASP-137656,-1.13925,-1.13925,12
JVASP-74956,0.49432,0.49432,4
JVASP-34946,-2.36141,-2.36141,8
JVASP-104808,-1.52635,-1.52635,10
JVASP-109357,-2.88301,-2.88301,7
JVASP-74967,-0.31477,-0.31477,4
JVASP-117193,-0.17414,-0.17414,12
JVASP-10077,-1.10655,-1.10655,12
JVASP-123457,-0.07054,-0.07054,2
JVASP-44021,-1.96815,-1.96815,16
JVASP-142395,-1.41965,-1.41965,23
JVASP-68973,-0.17909,-0.17909,4
JVASP-152085,-0.96423,-0.96423,12
JVASP-21867,-0.69374,-0.69374,16
JVASP-107142,-1.06471,-1.06471,10
JVASP-115185,0.33605,0.33605,4
JVASP-16056,-0.42743,-0.42743,6
JVASP-111485,-1.21254,-1.21254,12
JVASP-103325,-0.87201,-0.87201,4
JVASP-10239,-1.42904,-1.42904,16
JVASP-133441,-2.1453,-2.1453,19
JVASP-156727,-0.4413,-0.4413,2
JVASP-145734,-2.31464,-2.31464,20
JVASP-88960,-2.78458,-2.78458,8
JVASP-47885,-2.1008,-2.1008,28
JVASP-90459,0.30484,0.30484,8
JVASP-152180,-0.89099,-0.89099,12
JVASP-117606,0.04462,0.04462,3
JVASP-94423,-2.09935,-2.09935,6
JVASP-9780,-1.29126,-1.29126,13
JVASP-125142,0.30321,0.30321,12
JVASP-134366,2.9656,2.9656,3
JVASP-1582,-1.1685,-1.1685,3
JVASP-126796,-0.1195,-0.1195,2
JVASP-126616,-0.11299,-0.11299,4
JVASP-90648,-2.44848,-2.44848,8
JVASP-74207,0.66835,0.66835,4
JVASP-17708,-1.19092,-1.19092,2
JVASP-86348,0.05781,0.05781,19
JVASP-114646,1.28423,1.28423,3
JVASP-114126,0.78622,0.78622,3
JVASP-149755,-0.77034,-0.77034,8
JVASP-138756,-0.32905,-0.32905,2
JVASP-85308,-0.39658,-0.39658,10
JVASP-146071,-0.29775,-0.29775,19
JVASP-135871,-0.71803,-0.71803,3
JVASP-74517,0.14163,0.14163,4
JVASP-18464,-0.44933,-0.44933,9
JVASP-16773,-0.3175,-0.3175,3
JVASP-93147,0.18066,0.18066,8
JVASP-156395,-0.21512,-0.21512,3
JVASP-103435,-0.61348,-0.61348,4
JVASP-34791,-1.23402,-1.23402,23
JVASP-66638,0.19293,0.19293,3
JVASP-110913,-0.45846,-0.45846,6
JVASP-65548,-0.58652,-0.58652,4
JVASP-41096,-0.29685,-0.29685,4
JVASP-68191,0.27219,0.27219,4
JVASP-67888,0.47966,0.47966,4
JVASP-140994,-1.94641,-1.94641,24
JVASP-26326,-1.9529,-1.9529,8
JVASP-109939,0.00131,0.00131,8
JVASP-10706,-0.51438,-0.51438,16
JVASP-112703,-3.32781,-3.32781,15
JVASP-151860,-0.49549,-0.49549,12
JVASP-62883,-0.67477,-0.67477,5
JVASP-108718,-0.49627,-0.49627,8
JVASP-62194,-0.4059,-0.4059,9
JVASP-37607,-0.40407,-0.40407,4
JVASP-2274,-0.64448,-0.64448,8
JVASP-112128,-0.41131,-0.41131,28
JVASP-69592,0.33858,0.33858,4
JVASP-40480,-2.94421,-2.94421,11
JVASP-141776,-1.99312,-1.99312,28
JVASP-93085,0.16428,0.16428,8
JVASP-126563,-0.24321,-0.24321,4
JVASP-135577,-0.44738,-0.44738,3
JVASP-125863,1.09681,1.09681,4
JVASP-108173,-0.18109,-0.18109,5
JVASP-4663,-0.02896,-0.02896,4
JVASP-47766,-2.51221,-2.51221,28
JVASP-109908,-2.69018,-2.69018,10
JVASP-126541,1.71164,1.71164,4
JVASP-110950,-0.51466,-0.51466,9
JVASP-103690,-0.89534,-0.89534,8
JVASP-69213,0.70327,0.70327,4
JVASP-46659,-1.93138,-1.93138,28
JVASP-42802,-2.49045,-2.49045,14
JVASP-156119,-0.76567,-0.76567,6
JVASP-12702,-1.41431,-1.41431,18
JVASP-126943,0.79761,0.79761,4
JVASP-132304,-0.09,-0.09,4
JVASP-151804,-0.55048,-0.55048,12
JVASP-128411,-1.04271,-1.04271,3
JVASP-114670,1.50289,1.50289,4
JVASP-117980,-0.64254,-0.64254,3
JVASP-106169,-1.16678,-1.16678,10
JVASP-36007,-0.6281,-0.6281,2
JVASP-127332,1.23128,1.23128,2
JVASP-137037,1.44376,1.44376,3
JVASP-15422,-0.80482,-0.80482,5
JVASP-151821,-0.48244,-0.48244,12
JVASP-124186,0.20643,0.20643,2
JVASP-47636,-1.31472,-1.31472,28
JVASP-93924,-0.33721,-0.33721,6
JVASP-133256,-0.50116,-0.50116,16
JVASP-85173,-0.64127,-0.64127,6
JVASP-141724,-0.674,-0.674,29
JVASP-91558,-2.24845,-2.24845,8
JVASP-101937,-0.70938,-0.70938,19
JVASP-38844,-0.3789,-0.3789,4
JVASP-76910,0.26073,0.26073,4
JVASP-100061,-1.65594,-1.65594,8
JVASP-135076,0.5918,0.5918,3
JVASP-101576,-0.45787,-0.45787,4
JVASP-16437,-0.16893,-0.16893,4
JVASP-7913,-0.51151,-0.51151,5
JVASP-50206,-2.67904,-2.67904,18
JVASP-132048,0.20553,0.20553,4
JVASP-144075,-2.21963,-2.21963,26
JVASP-150008,-0.77819,-0.77819,8
JVASP-74678,1.61866,1.61866,4
JVASP-152855,-2.45676,-2.45676,14
JVASP-140840,-2.25946,-2.25946,21
JVASP-92894,0.20202,0.20202,8
JVASP-66489,-0.22224,-0.22224,3
JVASP-150288,-2.44665,-2.44665,8
JVASP-9078,-2.193,-2.193,12
JVASP-124649,-0.20922,-0.20922,6
JVASP-101574,-0.32833,-0.32833,4
JVASP-39437,0.03971,0.03971,4
JVASP-133363,-0.46232,-0.46232,29
JVASP-136607,-0.68994,-0.68994,6
JVASP-79873,-0.73935,-0.73935,4
JVASP-100806,-1.5664,-1.5664,8
JVASP-122503,-2.04477,-2.04477,20
JVASP-141957,-0.35154,-0.35154,29
JVASP-37059,-0.07281,-0.07281,4
JVASP-16391,-0.79144,-0.79144,8
JVASP-130243,0.0652,0.0652,2
JVASP-122261,-2.19526,-2.19526,16
JVASP-24541,-2.23678,-2.23678,36
JVASP-99500,-0.92788,-0.92788,8
JVASP-23888,-2.62686,-2.62686,3
JVASP-26127,-1.03144,-1.03144,10
JVASP-78404,-0.55909,-0.55909,2
JVASP-37989,0.34664,0.34664,4
JVASP-65157,-0.05068,-0.05068,6
JVASP-90438,-0.04919,-0.04919,8
JVASP-107855,-1.29118,-1.29118,10
JVASP-40546,-0.25454,-0.25454,4
JVASP-35025,-0.536,-0.536,6
JVASP-118558,0.45114,0.45114,3
JVASP-149320,-0.39115,-0.39115,6
JVASP-61347,-1.20419,-1.20419,12
JVASP-124032,-0.7089,-0.7089,4
JVASP-46760,-2.26088,-2.26088,28
JVASP-75691,0.3062,0.3062,4
JVASP-120887,-1.14713,-1.14713,4
JVASP-106765,-0.53978,-0.53978,4
JVASP-52413,-0.48974,-0.48974,28
JVASP-107246,-0.41929,-0.41929,6
JVASP-104712,-0.41671,-0.41671,4
JVASP-149033,-0.329,-0.329,6
JVASP-146109,-1.67859,-1.67859,16
JVASP-145173,-2.4776,-2.4776,20
JVASP-78738,-0.54708,-0.54708,3
JVASP-117371,-0.0783,-0.0783,21
JVASP-12732,-2.13524,-2.13524,12
JVASP-35960,-0.20245,-0.20245,13
JVASP-53112,-2.20557,-2.20557,14
JVASP-9966,-1.32223,-1.32223,14
JVASP-89898,-0.67189,-0.67189,9
JVASP-14713,-0.25502,-0.25502,4
JVASP-15833,-0.14855,-0.14855,6
JVASP-64759,0.86594,0.86594,6
JVASP-143017,-0.2719,-0.2719,12
JVASP-35984,1.22284,1.22284,2
JVASP-43925,-0.54733,-0.54733,10
JVASP-132475,-0.03941,-0.03941,32
JVASP-3594,-3.02678,-3.02678,6
JVASP-66747,0.20707,0.20707,4
JVASP-65258,0.61978,0.61978,6
JVASP-18101,-0.61984,-0.61984,6
JVASP-105139,-0.20096,-0.20096,4
JVASP-141014,-1.62159,-1.62159,20
JVASP-151158,-1.89446,-1.89446,12
JVASP-79260,-0.76623,-0.76623,4
JVASP-8283,-1.64951,-1.64951,6
JVASP-89972,-0.6882,-0.6882,9
JVASP-117238,-0.95931,-0.95931,19
JVASP-11680,-2.58661,-2.58661,10
JVASP-145566,-1.91073,-1.91073,24
JVASP-38700,-2.43862,-2.43862,5
JVASP-138014,-0.92102,-0.92102,3
JVASP-92548,0.82874,0.82874,5
JVASP-15705,-0.84816,-0.84816,6
JVASP-101465,-2.07503,-2.07503,4
JVASP-22689,-0.58153,-0.58153,9
JVASP-26352,-1.75653,-1.75653,10
JVASP-154082,-0.87773,-0.87773,13
JVASP-100257,-0.32326,-0.32326,4
JVASP-111438,-0.50374,-0.50374,23
JVASP-59247,-2.3215,-2.3215,20
JVASP-37251,-0.33786,-0.33786,4
JVASP-137901,-3.73898,-3.73898,6
JVASP-51394,-1.30262,-1.30262,22
JVASP-118055,0.23188,0.23188,3
JVASP-147551,-3.15248,-3.15248,22
JVASP-90405,-0.72654,-0.72654,9
JVASP-149064,-0.28647,-0.28647,6
JVASP-50508,-1.58283,-1.58283,20
JVASP-117958,0.14176,0.14176,3
JVASP-129118,-0.4797,-0.4797,4
JVASP-136406,-0.19076,-0.19076,3
JVASP-147101,-2.30238,-2.30238,15
JVASP-103182,3.37141,3.37141,10
JVASP-37589,-0.02478,-0.02478,13
JVASP-20156,-0.11992,-0.11992,13
JVASP-124303,-2.1051,-2.1051,4
JVASP-12790,-2.57341,-2.57341,8
JVASP-28503,-0.70753,-0.70753,9
JVASP-59675,-0.92273,-0.92273,14
JVASP-30343,-1.08198,-1.08198,6
JVASP-141256,-0.09485,-0.09485,29
JVASP-88635,-3.26753,-3.26753,40
JVASP-113618,0.37986,0.37986,3
JVASP-100596,0.00704,0.00704,4
JVASP-5281,-0.00083,-0.00083,20
JVASP-100850,-0.36564,-0.36564,5
JVASP-43694,-1.25906,-1.25906,20
JVASP-120545,-2.82322,-2.82322,27
JVASP-127251,-0.64078,-0.64078,2
JVASP-139593,-3.11045,-3.11045,6
JVASP-35648,-1.01177,-1.01177,5
JVASP-113537,-0.34682,-0.34682,4
JVASP-62568,-1.37181,-1.37181,4
JVASP-36365,-1.31577,-1.31577,2
JVASP-117848,0.20979,0.20979,4
JVASP-23522,-0.89259,-0.89259,12
JVASP-99848,0.15883,0.15883,2
JVASP-144790,-1.13219,-1.13219,24
JVASP-55218,-0.17976,-0.17976,5
JVASP-157043,-0.3839,-0.3839,4
JVASP-115871,0.63154,0.63154,3
JVASP-146557,-1.03903,-1.03903,18
JVASP-117971,0.13769,0.13769,4
JVASP-135251,0.3734,0.3734,3
JVASP-148378,-1.29149,-1.29149,13
JVASP-24296,-1.90598,-1.90598,48
JVASP-132737,0.11571,0.11571,2
JVASP-128804,0.24784,0.24784,2
JVASP-45989,-3.21378,-3.21378,12
JVASP-13375,-1.59818,-1.59818,11
JVASP-100741,-1.74672,-1.74672,5
JVASP-154040,-0.35627,-0.35627,16
JVASP-66112,1.79431,1.79431,6
JVASP-129953,0.30912,0.30912,8
JVASP-38157,-0.29858,-0.29858,6
JVASP-14899,-0.68893,-0.68893,5
JVASP-92661,-2.87439,-2.87439,5
JVASP-65669,0.69746,0.69746,6
JVASP-59562,-2.72752,-2.72752,13
JVASP-17330,-0.75462,-0.75462,9
JVASP-12370,-1.80996,-1.80996,12
JVASP-139421,0.17937,0.17937,3
JVASP-68742,0.77843,0.77843,4
JVASP-138562,0.75257,0.75257,2
JVASP-41105,-0.54605,-0.54605,4
JVASP-115204,0.1878,0.1878,3
JVASP-97007,-2.22238,-2.22238,56
JVASP-19719,-0.41364,-0.41364,8
JVASP-36680,-0.89721,-0.89721,10
JVASP-105860,0.01289,0.01289,4
JVASP-18785,-0.31473,-0.31473,4
JVASP-108844,-2.11802,-2.11802,10
JVASP-117856,-0.274,-0.274,4
JVASP-71132,-0.11397,-0.11397,4
JVASP-93488,-0.10582,-0.10582,6
JVASP-28346,0.04281,0.04281,4
JVASP-9495,-2.02587,-2.02587,14
JVASP-70442,0.42732,0.42732,4
JVASP-62413,-0.08912,-0.08912,28
