jid,ehull,target,num_atoms
JVASP-87243,0.0025,0.0025,36
JVASP-52568,0.2394,0.2394,3
JVASP-18828,0.0,0.0,5
JVASP-97712,0.0,0.0,22
JVASP-64944,2.2626,2.2626,6
JVASP-90129,0.2908,0.2908,9
JVASP-15638,0.0,0.0,5
JVASP-61265,0.0,0.0,10
JVASP-48408,0.0279,0.0279,20
JVASP-88031,0.0005,0.0005,8
JVASP-97901,0.6161,0.6161,48
JVASP-86289,0.0189,0.0189,8
JVASP-97972,0.0,0.0,40
JVASP-86615,0.0,0.0,15
JVASP-91955,0.2576,0.2576,8
JVASP-91759,0.0144,0.0144,8
JVASP-97666,0.0107,0.0107,52
JVASP-88739,0.0,0.0,14
JVASP-21527,0.0,0.0,32
JVASP-107770,0.0039,0.0039,8
JVASP-19869,0.1084,0.1084,6
JVASP-48674,0.0309,0.0309,12
JVASP-42826,0.0579,0.0579,16
JVASP-14878,0.3344,0.3344,2
JVASP-87062,0.0,0.0,12
JVASP-64904,1.6459,1.6459,4
JVASP-18402,0.4926,0.4926,4
JVASP-86167,0.0,0.0,9
JVASP-90184,0.0,0.0,9
JVASP-97540,0.1381,0.1381,42
JVASP-62756,0.0046,0.0046,4
JVASP-98787,0.0075,0.0075,60
JVASP-90551,0.0,0.0,8
JVASP-98645,0.0,0.0,52
JVASP-65509,0.2649,0.2649,4
JVASP-86518,0.5443,0.5443,18
JVASP-22593,0.2009,0.2009,9
JVASP-90826,0.0242,0.0242,8
JVASP-86866,0.0,0.0,12
JVASP-65383,0.5134,0.5134,4
JVASP-62276,0.0684,0.0684,4
JVASP-19858,0.0,0.0,2
JVASP-15002,0.0,0.0,8
JVASP-98144,0.0286,0.0286,18
JVASP-98420,0.0,0.0,28
JVASP-65545,0.6906,0.6906,4
JVASP-85877,0.0,0.0,16
JVASP-91534,0.0916,0.0916,8
JVASP-65196,1.0059,1.0059,6
JVASP-97614,0.0,0.0,18
JVASP-97370,0.0,0.0,24
JVASP-88863,0.0222,0.0222,13
JVASP-65273,0.9371,0.9371,6
JVASP-12036,0.0533,0.0533,4
JVASP-90642,0.0724,0.0724,8
JVASP-89320,0.3994,0.3994,14
JVASP-47992,0.0854,0.0854,26
JVASP-98035,0.0,0.0,24
JVASP-97326,0.0,0.0,29
JVASP-98342,0.2907,0.2907,44
JVASP-62598,0.0,0.0,30
JVASP-88401,0.0921,0.0921,36
JVASP-65018,0.4437,0.4437,3
JVASP-90870,0.0,0.0,8
JVASP-5353,0.0184,0.0184,12
JVASP-65308,0.7079,0.7079,6
JVASP-48825,0.1341,0.1341,16
JVASP-90252,0.0,0.0,9
JVASP-43789,0.0673,0.0673,20
JVASP-86794,0.0,0.0,8
JVASP-42743,0.029,0.029,24
JVASP-86691,0.0009,0.0009,14
JVASP-86746,0.4159,0.4159,16
JVASP-90782,0.0752,0.0752,8
JVASP-65232,0.9848,0.9848,6
JVASP-62060,0.0009,0.0009,9
JVASP-61502,0.072,0.072,22
JVASP-62437,0.6357,0.6357,20
JVASP-14589,0.0,0.0,1
JVASP-86052,0.0,0.0,14
JVASP-42244,0.0967,0.0967,22
JVASP-89992,0.0241,0.0241,9
JVASP-87122,0.0034,0.0034,10
JVASP-14629,0.0,0.0,8
JVASP-91907,0.4122,0.4122,8
JVASP-1405,0.0,0.0,2
JVASP-90059,0.0,0.0,9
JVASP-98541,0.7406,0.7406,28
JVASP-65440,1.8455,1.8455,4
JVASP-89067,0.0,0.0,12
JVASP-98902,0.0,0.0,34
JVASP-62906,0.1425,0.1425,8
JVASP-98268,0.0,0.0,16
JVASP-107771,0.0,0.0,10
JVASP-42329,0.1136,0.1136,20
JVASP-18783,0.0,0.0,6
JVASP-3849,0.0,0.0,8
JVASP-65619,2.1136,2.1136,4
JVASP-91712,0.0,0.0,8
JVASP-87838,0.0,0.0,40
JVASP-65584,0.354,0.354,4
JVASP-65157,0.1842,0.1842,6
JVASP-98647,0.0,0.0,27
JVASP-97787,0.1287,0.1287,28
JVASP-22565,0.0108,0.0108,8
JVASP-92216,0.017,0.017,8
JVASP-97973,0.0,0.0,80
JVASP-87928,0.0,0.0,5
JVASP-86921,0.0,0.0,12
JVASP-12165,0.0,0.0,6
JVASP-97372,0.0,0.0,40
JVASP-97472,0.0134,0.0134,28
JVASP-61768,0.0,0.0,12
JVASP-98484,0.0,0.0,20
JVASP-98217,0.0,0.0,44
JVASP-65197,0.8107,0.8107,6
JVASP-97845,0.0,0.0,40
JVASP-65385,0.4599,0.4599,4
JVASP-65510,0.5017,0.5017,4
JVASP-97715,0.304,0.304,104
JVASP-42559,0.0718,0.0718,16
JVASP-44617,0.1147,0.1147,14
JVASP-98606,0.0,0.0,24
JVASP-1699,0.0,0.0,3
JVASP-14156,0.0,0.0,12
JVASP-48324,0.0,0.0,27
JVASP-90360,0.0,0.0,9
JVASP-86222,0.0382,0.0382,16
JVASP-62761,0.0,0.0,18
JVASP-65546,0.192,0.192,4
JVASP-65019,1.0573,1.0573,6
JVASP-90480,0.0,0.0,9
JVASP-98343,0.0064,0.0064,50
JVASP-61272,0.0,0.0,12
JVASP-97419,0.0101,0.0101,36
JVASP-43549,0.0234,0.0234,12
JVASP-97545,0.0,0.0,28
JVASP-65274,0.2914,0.2914,6
JVASP-85385,0.0,0.0,8
JVASP-86394,0.1021,0.1021,5
JVASP-85680,0.0069,0.0069,18
JVASP-98074,0.0096,0.0096,56
JVASP-97328,0.0,0.0,64
JVASP-65233,0.8373,0.8373,6
JVASP-88209,0.1389,0.1389,40
JVASP-88638,0.0,0.0,8
JVASP-85597,0.0461,0.0461,8
JVASP-62610,0.1422,0.1422,13
JVASP-15436,0.0,0.0,7
JVASP-90598,0.0833,0.0833,8
JVASP-97905,0.0,0.0,12
JVASP-65656,0.2326,0.2326,4
JVASP-65309,1.0453,1.0453,6
JVASP-52571,0.0359,0.0359,20
JVASP-22672,0.0,0.0,4
JVASP-91668,0.4838,0.4838,8
JVASP-85304,0.0,0.0,18
JVASP-48411,0.0519,0.0519,12
JVASP-14879,0.0,0.0,6
JVASP-98653,0.0,0.0,22
JVASP-60924,0.0,0.0,16
JVASP-85483,0.015,0.015,14
JVASP-91860,0.0767,0.0767,8
JVASP-97788,0.0,0.0,22
JVASP-98421,0.0,0.0,28
JVASP-65585,0.381,0.381,4
JVASP-91807,0.4734,0.4734,8
JVASP-91956,0.2551,0.2551,8
JVASP-48681,0.1144,0.1144,25
JVASP-98788,0.0,0.0,48
JVASP-65198,0.5544,0.5544,6
JVASP-88740,0.0444,0.0444,22
JVASP-3546,0.0,0.0,7
JVASP-43790,0.029,0.029,10
JVASP-12118,0.0,0.0,10
JVASP-65697,0.6633,0.6633,4
JVASP-86290,0.0026,0.0026,18
JVASP-28367,0.0716,0.0716,5
JVASP-65443,0.411,0.411,4
JVASP-15641,0.0,0.0,5
JVASP-88036,0.0274,0.0274,28
JVASP-90255,0.0,0.0,9
JVASP-86168,0.0299,0.0299,10
JVASP-85731,0.0526,0.0526,12
JVASP-98907,0.0,0.0,60
JVASP-85817,0.1513,0.1513,10
JVASP-47993,0.0,0.0,18
JVASP-42828,0.1277,0.1277,28
JVASP-16086,0.0,0.0,1
JVASP-65620,0.5965,0.5965,4
JVASP-90185,0.0,0.0,9
JVASP-90553,0.0998,0.0998,8
JVASP-43107,0.06,0.06,14
JVASP-65735,0.6588,0.6588,6
JVASP-16046,0.3222,0.3222,5
JVASP-62061,0.011,0.011,27
JVASP-86458,0.0058,0.0058,11
JVASP-89994,0.2093,0.2093,9
JVASP-62909,0.0456,0.0456,7
JVASP-65390,0.2257,0.2257,4
JVASP-98145,0.0,0.0,68
JVASP-97717,0.0,0.0,48
JVASP-65158,0.3595,0.3595,6
JVASP-14590,0.0,0.0,2
JVASP-17253,0.1475,0.1475,3
JVASP-90871,0.06,0.06,8
JVASP-97617,0.0,0.0,24
JVASP-88869,0.0406,0.0406,28
JVASP-65275,0.5061,0.5061,3
JVASP-62451,0.0127,0.0127,20
JVASP-98655,0.011,0.011,16
JVASP-65547,0.4281,0.4281,4
JVASP-5356,0.0457,0.0457,36
JVASP-86747,0.0159,0.0159,6
JVASP-85878,0.0,0.0,19
JVASP-89919,0.0617,0.0617,9
JVASP-97906,0.0112,0.0112,56
JVASP-62767,0.0,0.0,12
JVASP-98218,0.0,0.0,30
JVASP-61785,0.0371,0.0371,8
JVASP-65511,1.3188,1.3188,4
JVASP-18403,0.8399,0.8399,3
JVASP-98344,0.0,0.0,76
JVASP-65235,0.4085,0.4085,6
JVASP-65310,0.7156,0.7156,6
JVASP-86112,0.0105,0.0105,12
JVASP-98542,0.0,0.0,52
JVASP-97546,0.0981,0.0981,78
JVASP-14630,0.0,0.0,1
JVASP-97789,0.0,0.0,20
JVASP-92166,0.0,0.0,8
JVASP-91575,0.0803,0.0803,8
JVASP-86992,0.0722,0.0722,8
JVASP-42156,0.116,0.116,16
JVASP-62279,0.0003,0.0003,24
JVASP-42744,0.0423,0.0423,24
JVASP-49841,0.108,0.108,4
JVASP-97474,0.1435,0.1435,58
JVASP-86618,0.0065,0.0065,16
JVASP-65199,0.6614,0.6614,6
JVASP-97846,0.0498,0.0498,40
JVASP-42248,0.0694,0.0694,21
JVASP-48871,0.099,0.099,12
JVASP-90827,0.1302,0.1302,8
JVASP-98790,0.0,0.0,38
JVASP-89072,0.0,0.0,7
JVASP-88404,0.0207,0.0207,20
JVASP-87256,0.0,0.0,40
JVASP-1408,0.0,0.0,2
JVASP-86692,0.019,0.019,12
JVASP-42331,0.04,0.04,18
JVASP-86225,0.0082,0.0082,8
JVASP-91623,0.0,0.0,8
JVASP-98423,0.0693,0.0693,25
JVASP-97718,0.0,0.0,18
JVASP-61514,0.0,0.0,8
JVASP-65698,0.7966,0.7966,4
JVASP-97668,0.162,0.162,68
JVASP-97420,0.0,0.0,36
JVASP-97332,0.0285,0.0285,36
JVASP-62617,0.0,0.0,24
JVASP-97374,0.0,0.0,40
JVASP-86055,0.0011,0.0011,18
JVASP-61273,0.0,0.0,8
JVASP-60927,0.0009,0.0009,32
JVASP-65447,0.6717,0.6717,4
JVASP-65772,0.17,0.17,4
JVASP-65622,0.1852,0.1852,4
JVASP-91909,0.4542,0.4542,8
JVASP-90728,0.0,0.0,8
JVASP-98076,0.0,0.0,34
JVASP-98485,0.0,0.0,20
JVASP-90484,1.8131,1.8131,9
JVASP-64905,0.3326,0.3326,6
JVASP-86867,0.2039,0.2039,16
JVASP-15184,0.0,0.0,5
JVASP-98274,0.0,0.0,20
JVASP-65586,0.1721,0.1721,4
JVASP-65276,0.9245,0.9245,6
JVASP-65391,0.693,0.693,4
JVASP-91713,0.0,0.0,8
JVASP-97790,0.0598,0.0598,10
JVASP-12112,0.0,0.0,6
JVASP-85681,0.0,0.0,12
JVASP-87932,0.0028,0.0028,14
JVASP-98610,0.0,0.0,34
JVASP-65311,0.7686,0.7686,6
JVASP-62459,0.0,0.0,14
JVASP-65159,0.569,0.569,6
JVASP-98347,0.0071,0.0071,13
JVASP-62768,0.4353,0.4353,6
JVASP-85940,0.0244,0.0244,13
JVASP-65548,0.036,0.036,4
JVASP-3120,0.0,0.0,8
JVASP-62066,0.0,0.0,32
JVASP-18784,0.0,0.0,8
JVASP-65657,0.9977,0.9977,4
JVASP-91760,0.0,0.0,8
JVASP-90130,0.0357,0.0357,9
JVASP-98546,0.0,0.0,44
JVASP-87063,0.0107,0.0107,8
JVASP-97907,0.165,0.165,48
JVASP-65201,2.1678,2.1678,6
JVASP-13960,0.0,0.0,4
JVASP-3852,0.0,0.0,6
JVASP-91669,0.02,0.02,8
JVASP-42560,0.012,0.012,20
JVASP-90364,0.0,0.0,9
JVASP-15437,0.0,0.0,6
JVASP-86395,0.0,0.0,8
JVASP-86922,0.0331,0.0331,18
JVASP-48326,0.0119,0.0119,24
JVASP-43550,0.0743,0.0743,20
JVASP-12166,0.0221,0.0221,6
JVASP-28368,0.0131,0.0131,3
JVASP-88741,0.0,0.0,28
JVASP-90599,0.033,0.033,8
JVASP-98425,0.0,0.0,28
JVASP-91535,0.1219,0.1219,8
JVASP-15305,0.0,0.0,5
JVASP-97618,0.0,0.0,20
JVASP-62921,0.0334,0.0334,12
JVASP-89324,0.2024,0.2024,10
JVASP-44705,0.0383,0.0383,17
JVASP-97421,0.372,0.372,18
JVASP-65236,1.3191,1.3191,6
JVASP-18696,0.0,0.0,6
JVASP-97479,0.0687,0.0687,28
JVASP-62285,0.254,0.254,34
JVASP-60933,0.0,0.0,6
JVASP-86519,0.0,0.0,18
JVASP-48412,0.0277,0.0277,18
JVASP-65448,0.7595,0.7595,4
JVASP-98487,0.0,0.0,26
JVASP-65736,1.0762,1.0762,4
JVASP-5359,0.0199,0.0199,4
JVASP-65512,0.4068,0.4068,4
JVASP-97375,0.0,0.0,14
JVASP-20088,0.0324,0.0324,2
JVASP-97791,0.0,0.0,12
JVASP-44991,0.0567,0.0567,17
JVASP-43793,0.0433,0.0433,20
JVASP-48682,0.0,0.0,18
JVASP-62618,0.0044,0.0044,4
JVASP-86795,-0.0,-0.0,12
JVASP-61788,0.0,0.0,8
JVASP-87124,0.0061,0.0061,7
JVASP-47467,0.0701,0.0701,12
JVASP-87839,0.0142,0.0142,22
JVASP-88037,0.0432,0.0432,24
JVASP-91957,0.3532,0.3532,8
JVASP-65773,0.744,0.744,4
JVASP-65392,0.6487,0.6487,4
JVASP-98275,0.0,0.0,36
JVASP-65624,0.4449,0.4449,4
JVASP-68948,0.56,0.56,6
JVASP-65700,0.4506,0.4506,4
JVASP-65587,1.0987,1.0987,4
JVASP-98150,0.0,0.0,48
JVASP-90000,0.0245,0.0245,9
JVASP-98662,0.0,0.0,52
JVASP-85386,0.0,0.0,14
JVASP-90554,0.0,0.0,8
JVASP-90256,0.1051,0.1051,9
JVASP-97847,0.0013,0.0013,24
JVASP-65312,1.0519,1.0519,6
JVASP-86113,0.0164,0.0164,12
JVASP-97333,0.0,0.0,28
JVASP-15349,0.0,0.0,5
JVASP-90643,0.0064,0.0064,8
JVASP-90783,0.1881,0.1881,8
JVASP-97974,0.0,0.0,64
JVASP-61527,0.009,0.009,38
JVASP-3549,0.0478,0.0478,5
JVASP-91576,0.1754,0.1754,8
JVASP-86169,0.1361,0.1361,12
JVASP-85732,0.0,0.0,16
JVASP-90186,0.1079,0.1079,9
JVASP-88639,0.0,0.0,8
JVASP-42829,0.0306,0.0306,15
JVASP-98077,0.0,0.0,29
JVASP-85880,0.0,0.0,5
JVASP-65277,0.6963,0.6963,6
JVASP-86993,0.0,0.0,6
JVASP-86620,0.0,0.0,12
JVASP-90060,1.1268,1.1268,9
JVASP-92217,0.0046,0.0046,8
JVASP-90872,0.023,0.023,8
JVASP-68949,0.7456,0.7456,4
JVASP-14591,0.0,0.0,2
JVASP-86693,0.0,0.0,15
JVASP-47994,0.0,0.0,12
JVASP-15642,0.0,0.0,6
JVASP-97669,0.0,0.0,37
JVASP-65237,0.5906,0.5906,6
JVASP-65549,1.2206,1.2206,4
JVASP-97376,0.0,0.0,36
JVASP-90132,0.0118,0.0118,9
JVASP-98791,0.4193,0.4193,26
JVASP-91910,0.4955,0.4955,8
JVASP-90485,0.0174,0.0174,8
JVASP-65160,0.7609,0.7609,6
JVASP-65659,0.1055,0.1055,4
JVASP-14700,0.0,0.0,6
JVASP-18739,0.0,0.0,4
JVASP-62288,0.0,0.0,8
JVASP-86748,0.0,0.0,8
JVASP-97912,0.0707,0.0707,32
JVASP-98547,0.0,0.0,68
JVASP-61278,0.0004,0.0004,12
JVASP-62082,0.0,0.0,16
JVASP-65737,0.3988,0.3988,6
JVASP-98220,0.0202,0.0202,34
JVASP-4741,0.1249,0.1249,3
JVASP-91808,0.1221,0.1221,8
JVASP-88220,0.0,0.0,18
JVASP-91861,0.0115,0.0115,8
JVASP-85305,0.0087,0.0087,16
JVASP-85484,0.6566,0.6566,14
JVASP-68950,1.0798,1.0798,4
JVASP-87261,0.0066,0.0066,38
JVASP-91763,0.0,0.0,8
JVASP-46525,0.0117,0.0117,14
JVASP-88884,0.0,0.0,34
JVASP-97334,0.0166,0.0166,20
JVASP-97619,0.0,0.0,32
JVASP-43021,0.1156,0.1156,6
JVASP-86056,0.0,0.0,12
JVASP-91624,0.634,0.634,8
JVASP-65701,0.5581,0.5581,4
JVASP-89073,0.0,0.0,10
JVASP-28399,0.1394,0.1394,6
JVASP-86291,0.3904,0.3904,6
JVASP-69069,0.3313,0.3313,4
JVASP-18949,0.0,0.0,2
JVASP-98223,0.0234,0.0234,10
JVASP-15185,0.0,0.0,5
JVASP-98349,0.0,0.0,5
JVASP-69033,0.0606,0.0606,4
JVASP-65660,0.5756,0.5756,4
JVASP-97422,0.029,0.029,36
JVASP-98278,0.0688,0.0688,26
JVASP-89325,0.0063,0.0063,11
JVASP-90001,0.3526,0.3526,9
JVASP-90366,0.0,0.0,9
JVASP-87064,0.0,0.0,10
JVASP-50703,0.2214,0.2214,2
JVASP-62293,0.0,0.0,6
JVASP-69109,0.632,0.632,6
JVASP-87934,0.0,0.0,28
JVASP-85599,0.0,0.0,18
JVASP-3855,0.0,0.0,8
JVASP-335,0.009,0.009,3
JVASP-90259,0.0047,0.0047,9
JVASP-91958,0.3844,0.3844,8
JVASP-88406,0.0411,0.0411,16
JVASP-65588,0.7043,0.7043,4
JVASP-65513,0.8436,0.8436,4
JVASP-65278,1.0407,1.0407,6
JVASP-19885,0.0,0.0,2
JVASP-65449,0.4861,0.4861,4
JVASP-65395,1.4622,1.4622,4
JVASP-90828,0.0115,0.0115,8
JVASP-86226,0.0,0.0,17
JVASP-86520,0.1179,0.1179,15
JVASP-85882,0.0,0.0,6
JVASP-65626,0.7246,0.7246,4
JVASP-61792,0.0075,0.0075,29
JVASP-88640,0.0,0.0,20
JVASP-62770,0.0,0.0,12
JVASP-85943,0.0944,0.0944,14
JVASP-18578,0.0,0.0,8
JVASP-60941,0.0,0.0,32
JVASP-69034,0.9541,0.9541,4
JVASP-65776,0.5306,0.5306,4
JVASP-68994,0.1696,0.1696,4
JVASP-89921,0.4545,0.4545,9
JVASP-90187,0.0133,0.0133,9
JVASP-88039,0.0727,0.0727,24
JVASP-90555,0.0,0.0,8
JVASP-15134,0.0,0.0,4
JVASP-69152,0.1484,0.1484,4
JVASP-61532,0.0605,0.0605,6
JVASP-48117,0.1038,0.1038,14
JVASP-86869,0.0,0.0,8
JVASP-86459,0.0,0.0,10
JVASP-65161,0.4528,0.4528,6
JVASP-86994,0.0,0.0,6
JVASP-65702,0.2984,0.2984,4
JVASP-97977,0.0,0.0,20
JVASP-62924,0.004,0.004,30
JVASP-97483,0.0,0.0,29
JVASP-50868,0.0,0.0,10
JVASP-90061,0.0,0.0,9
JVASP-3552,0.0149,0.0149,6
JVASP-85734,0.0202,0.0202,10
JVASP-86924,0.0,0.0,12
JVASP-90873,0.0,0.0,8
JVASP-88743,0.0323,0.0323,40
JVASP-98611,0.0816,0.0816,40
JVASP-97719,0.0,0.0,48
JVASP-65397,0.4068,0.4068,4
JVASP-43290,0.0517,0.0517,14
JVASP-68951,1.0233,1.0233,4
JVASP-65202,0.4847,0.4847,3
JVASP-22673,0.0044,0.0044,4
JVASP-91670,0.0,0.0,8
JVASP-65516,0.2257,0.2257,4
JVASP-90133,0.0207,0.0207,9
JVASP-92167,0.0,0.0,8
JVASP-90729,0.0,0.0,8
JVASP-97848,0.0219,0.0219,28
JVASP-7066,0.0095,0.0095,30
JVASP-65550,0.4902,0.4902,4
JVASP-65165,1.051,1.051,6
JVASP-69035,0.7312,0.7312,6
JVASP-98350,0.0,0.0,14
JVASP-62101,0.0085,0.0085,29
JVASP-28400,0.2315,0.2315,3
JVASP-16087,0.0,0.0,1
JVASP-97335,0.0,0.0,36
JVASP-18870,0.0483,0.0483,9
JVASP-50008,0.0107,0.0107,8
JVASP-65738,0.8475,0.8475,4
JVASP-85820,0.4089,0.4089,6
JVASP-62928,0.0,0.0,5
JVASP-62304,0.0,0.0,9
JVASP-69191,0.3226,0.3226,4
JVASP-14848,0.0,0.0,2
JVASP-97797,0.0,0.0,10
JVASP-98426,0.0,0.0,52
JVASP-65551,0.5271,0.5271,4
JVASP-69070,1.3959,1.3959,4
JVASP-68952,0.0398,0.0398,4
JVASP-68995,0.5,0.5,4
JVASP-3270,0.0,0.0,8
JVASP-87843,0.1783,0.1783,8
JVASP-91911,0.3644,0.3644,8
JVASP-86623,0.0279,0.0279,16
JVASP-65203,0.4361,0.4361,6
JVASP-601,0.0106,0.0106,3
JVASP-60966,0.5496,0.5496,28
JVASP-15390,0.051,0.051,8
JVASP-91862,0.0121,0.0121,8
JVASP-97673,0.3089,0.3089,56
JVASP-15262,0.0,0.0,8
JVASP-65589,0.2708,0.2708,4
JVASP-61544,0.0,0.0,29
JVASP-85306,0.0,0.0,11
JVASP-97978,0.0,0.0,12
JVASP-65238,0.5822,0.5822,6
JVASP-69036,1.4192,1.4192,4
JVASP-98665,0.0,0.0,44
JVASP-97620,0.0557,0.0557,18
JVASP-85682,0.0,0.0,16
JVASP-86797,0.0342,0.0342,6
JVASP-91714,0.25,0.25,8
JVASP-65661,1.0753,1.0753,4
JVASP-62464,0.0,0.0,9
JVASP-65777,0.4964,0.4964,4
JVASP-65279,0.3216,0.3216,3
JVASP-21555,0.0,0.0,48
JVASP-90372,0.0014,0.0014,9
JVASP-89078,0.0,0.0,10
JVASP-86058,1.862,1.862,4
JVASP-69071,0.4648,0.4648,4
JVASP-69195,0.6241,0.6241,6
JVASP-91625,0.0535,0.0535,8
JVASP-65739,0.3687,0.3687,4
JVASP-65313,0.2345,0.2345,3
JVASP-65517,0.2991,0.2991,4
JVASP-68996,1.1569,1.1569,4
JVASP-69110,0.0477,0.0477,4
JVASP-65703,1.05,1.05,4
JVASP-97377,0.0,0.0,21
JVASP-88221,0.0,0.0,36
JVASP-97551,0.0,0.0,86
JVASP-65627,0.9107,0.9107,4
JVASP-14701,0.0278,0.0278,6
JVASP-86292,0.0,0.0,12
JVASP-65204,0.9324,0.9324,6
JVASP-65454,0.2865,0.2865,4
JVASP-88642,0.0278,0.0278,17
JVASP-97488,0.0,0.0,20
JVASP-15776,0.0329,0.0329,6
JVASP-98281,0.0,0.0,24
JVASP-65398,0.63,0.63,4
JVASP-48176,0.2304,0.2304,4
JVASP-89326,0.2731,0.2731,9
JVASP-69196,0.328,0.328,4
JVASP-65590,0.1902,0.1902,4
JVASP-98613,0.0,0.0,28
JVASP-61546,0.0135,0.0135,8
JVASP-88892,0.0398,0.0398,20
JVASP-90784,0.0342,0.0342,8
JVASP-97720,1.8296,1.8296,36
JVASP-69111,0.2148,0.2148,4
JVASP-91536,0.0,0.0,8
JVASP-85389,0.5548,0.5548,14
JVASP-65455,2.1806,2.1806,3
JVASP-65778,0.2551,0.2551,4
JVASP-87125,0.0126,0.0126,16
JVASP-85883,0.036,0.036,6
JVASP-86170,0.0001,0.0001,8
JVASP-90600,0.0539,0.0539,8
JVASP-65662,0.6721,0.6721,4
JVASP-90648,0.037,0.037,8
JVASP-91577,0.0,0.0,8
JVASP-87936,0.0,0.0,48
JVASP-42249,0.1084,0.1084,18
JVASP-69231,0.9845,0.9845,4
JVASP-43960,0.0523,0.0523,10
JVASP-65518,0.6303,0.6303,4
JVASP-69154,0.8466,0.8466,4
JVASP-68953,0.1553,0.1553,4
JVASP-98078,0.0,0.0,40
JVASP-65628,0.3672,0.3672,6
JVASP-18888,0.0,0.0,6
JVASP-62103,0.0,0.0,24
JVASP-65704,0.255,0.255,4
JVASP-86396,0.0002,0.0002,5
JVASP-65314,1.0642,1.0642,6
JVASP-42567,0.0202,0.0202,26
JVASP-62306,0.0246,0.0246,28
JVASP-48875,0.0172,0.0172,8
JVASP-98668,0.176,0.176,10
JVASP-69273,0.2654,0.2654,4
JVASP-65552,0.4505,0.4505,4
JVASP-16175,0.0,0.0,3
JVASP-69073,0.5091,0.5091,4
JVASP-42745,0.0028,0.0028,18
JVASP-65781,0.0535,0.0535,4
JVASP-65400,0.4516,0.4516,4
JVASP-88413,0.0502,0.0502,50
JVASP-65205,1.0868,1.0868,6
JVASP-65519,0.6151,0.6151,4
JVASP-97979,0.0,0.0,8
JVASP-65166,0.1403,0.1403,6
JVASP-3861,0.0,0.0,6
JVASP-90005,0.1905,0.1905,9
JVASP-97849,0.0289,0.0289,40
JVASP-86114,0.0,0.0,18
JVASP-69234,0.2342,0.2342,4
JVASP-90874,0.005,0.005,8
JVASP-92218,0.0589,0.0589,8
JVASP-86694,0.0007,0.0007,12
JVASP-69113,0.3799,0.3799,4
JVASP-97798,0.0,0.0,12
JVASP-65457,0.3537,0.3537,4
JVASP-65555,0.6517,0.6517,4
JVASP-90556,0.0,0.0,8
JVASP-88041,0.0,0.0,38
JVASP-61007,0.0003,0.0003,16
JVASP-65705,0.278,0.278,4
JVASP-97561,0.0,0.0,44
JVASP-69155,0.4241,0.4241,4
JVASP-68954,0.5001,0.5001,4
JVASP-69037,0.0001,0.0001,4
JVASP-69074,0.6296,0.6296,4
JVASP-90487,0.0154,0.0154,9
JVASP-90134,0.0,0.0,9
JVASP-65782,0.4078,0.4078,4
JVASP-62469,0.0075,0.0075,29
JVASP-18546,0.0,0.0,5
JVASP-62771,0.0,0.0,11
JVASP-86750,0.0,0.0,5
JVASP-86228,0.4377,0.4377,9
JVASP-85485,0.03,0.03,16
JVASP-52572,0.0237,0.0237,4
JVASP-91961,0.1625,0.1625,8
JVASP-68997,0.1231,0.1231,4
JVASP-69114,0.2919,0.2919,4
JVASP-65167,0.996,0.996,6
JVASP-65591,0.6675,0.6675,4
JVASP-98352,0.0,0.0,44
JVASP-90188,1.674,1.674,9
JVASP-91809,0.0,0.0,8
JVASP-91912,0.3907,0.3907,8
JVASP-69311,0.0452,0.0452,4
JVASP-16088,0.0,0.0,1
JVASP-48414,0.0187,0.0187,16
JVASP-48330,0.1009,0.1009,28
JVASP-65240,0.2555,0.2555,3
JVASP-86870,0.0,0.0,18
JVASP-98154,0.0,0.0,72
JVASP-69156,0.0711,0.0711,4
JVASP-90264,0.0,0.0,9
JVASP-97423,0.0,0.0,72
JVASP-86926,0.0,0.0,8
JVASP-69360,0.2328,0.2328,4
JVASP-65706,0.036,0.036,4
JVASP-65664,1.2183,1.2183,4
JVASP-69197,0.61,0.61,4
JVASP-91671,0.0072,0.0072,8
JVASP-97492,0.1472,0.1472,28
JVASP-98672,0.0,0.0,9
JVASP-68957,0.2656,0.2656,4
JVASP-62309,0.0,0.0,7
JVASP-65206,0.6223,0.6223,6
JVASP-65592,0.1222,0.1222,4
JVASP-42830,0.0,0.0,12
JVASP-69075,1.5467,1.5467,4
JVASP-98488,0.0,0.0,80
JVASP-61567,0.0,0.0,36
JVASP-98282,0.0,0.0,20
JVASP-38267,0.0293,0.0293,8
JVASP-69274,0.093,0.093,4
JVASP-65740,0.6233,0.6233,4
JVASP-65280,0.5575,0.5575,6
JVASP-15222,0.0,0.0,5
JVASP-90730,0.0082,0.0082,8
JVASP-88744,0.0137,0.0137,20
JVASP-91764,0.4105,0.4105,8
JVASP-65241,1.3013,1.3013,6
JVASP-69361,0.7998,0.7998,4
JVASP-69115,1.014,1.014,4
JVASP-85737,0.0,0.0,18
JVASP-65629,0.6656,0.6656,4
JVASP-97852,0.0,0.0,11
JVASP-65169,1.8788,1.8788,6
JVASP-69157,0.0446,0.0446,4
JVASP-87844,0.0,0.0,24
JVASP-62107,0.0057,0.0057,18
JVASP-69076,0.3734,0.3734,4
JVASP-87262,0.0157,0.0157,22
JVASP-62630,0.0,0.0,10
JVASP-91626,0.0451,0.0451,8
JVASP-65402,0.6655,0.6655,4
JVASP-1963,0.0,0.0,3
JVASP-69312,0.4434,0.4434,4
JVASP-1411,0.0572,0.0572,4
